Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.2,40,0,MINMIN,491.26,0, 6, 11, 8, 7, 3, 3, 3, 0, 4, 3, 7, 4, 0, 4, 7, 0, 5, 0, 2, 4, 4, 6, 3, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=7; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,122,MAXMIN,476.5399999999999,8, 11, 0, 0, 8, 12, 0, 12, 6, 2, 0, 4, 0, 2, 4, 0, 4, 4, 2, 0, 10, 0, 0, 1, 5, 3, 0,{c5.2xlarge=8; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=12; i3.2xlarge=0; i3.large=12; i3.xlarge=6; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=4; r5.2xlarge=2; r5.large=0; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=5; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,MCT,423.0899999999999,11, 10, 0, 0, 7, 8, 0, 7, 3, 2, 0, 4, 0, 2, 3, 0, 5, 7, 2, 0, 12, 1, 0, 2, 7, 5, 0,{c5.2xlarge=11; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=0; i3.large=7; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=7; r5.2xlarge=2; r5.large=0; r5.xlarge=12; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=7; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,ROUNDROBIN,797.8299999999999,9, 5, 0, 0, 7, 8, 0, 7, 12, 1, 0, 9, 0, 3, 15, 0, 2, 2, 1, 0, 4, 6, 0, 2, 1, 4, 0,{c5.2xlarge=9; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=0; i3.large=7; i3.xlarge=12; m5.2xlarge=1; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=15; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,STATIC,543.8299999999999,13, 8, 0, 0, 8, 7, 0, 10, 5, 2, 0, 4, 0, 3, 5, 0, 5, 5, 3, 0, 8, 1, 0, 2, 5, 4, 0,{c5.2xlarge=13; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=7; i3.2xlarge=0; i3.large=10; i3.xlarge=5; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=8; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,NOML,812.0199999999999,13, 8, 0, 0, 5, 9, 0, 10, 3, 2, 0, 4, 0, 2, 9, 0, 3, 2, 2, 0, 10, 4, 0, 4, 4, 4, 0,{c5.2xlarge=13; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=9; i3.2xlarge=0; i3.large=10; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=10; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,CUSTOMCLUSTERNOML,723.3599999999999,9, 9, 0, 0, 9, 4, 0, 9, 7, 1, 0, 4, 0, 5, 4, 0, 4, 5, 4, 0, 7, 3, 0, 4, 5, 5, 0,{c5.2xlarge=9; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=4; i3.2xlarge=0; i3.large=9; i3.xlarge=7; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=5; r5.2xlarge=4; r5.large=0; r5.xlarge=7; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,TEXTDISTANCE,549.47,11, 5, 0, 0, 5, 9, 0, 9, 0, 3, 0, 10, 0, 4, 4, 0, 3, 3, 3, 0, 16, 5, 0, 4, 2, 2, 0,{c5.2xlarge=11; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=9; i3.2xlarge=0; i3.large=9; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=3; r5.large=0; r5.xlarge=16; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,CRITICALPATH,705.9299999999998,8, 9, 0, 0, 6, 5, 0, 7, 4, 2, 0, 5, 0, 6, 6, 0, 7, 4, 2, 0, 11, 3, 0, 7, 4, 2, 0,{c5.2xlarge=8; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=0; i3.large=7; i3.xlarge=4; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=2; r5.large=0; r5.xlarge=11; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,CRITICALPATHREVERSE,488.40999999999997,12, 9, 0, 0, 7, 12, 0, 6, 2, 1, 0, 4, 0, 4, 4, 0, 6, 7, 2, 0, 5, 1, 0, 5, 5, 6, 0,{c5.2xlarge=12; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=12; i3.2xlarge=0; i3.large=6; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=2; r5.large=0; r5.xlarge=5; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,RESHIV2,488.60999999999996,8, 9, 0, 0, 9, 6, 0, 5, 7, 2, 0, 6, 0, 6, 3, 0, 6, 5, 2, 0, 11, 3, 0, 2, 3, 5, 0,{c5.2xlarge=8; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=0; i3.large=5; i3.xlarge=7; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=2; r5.large=0; r5.xlarge=11; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,RESHIV3,474.67,8, 9, 0, 0, 7, 6, 0, 6, 7, 3, 0, 6, 0, 2, 4, 0, 6, 5, 3, 0, 13, 2, 0, 5, 3, 3, 0,{c5.2xlarge=8; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=6; i3.2xlarge=0; i3.large=6; i3.xlarge=7; m5.2xlarge=3; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=13; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,RESHIMAX,541.88,7, 6, 0, 0, 10, 10, 0, 9, 2, 5, 0, 6, 0, 2, 4, 0, 5, 3, 4, 0, 9, 4, 0, 6, 3, 3, 0,{c5.2xlarge=7; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=10; i3.2xlarge=0; i3.large=9; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=4; r5.large=0; r5.xlarge=9; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,122,RESHIFCFS,481.73,10, 8, 0, 0, 7, 11, 0, 6, 6, 3, 0, 5, 0, 3, 2, 0, 8, 5, 2, 0, 7, 2, 0, 4, 4, 5, 0,{c5.2xlarge=10; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=11; i3.2xlarge=0; i3.large=6; i3.xlarge=6; m5.2xlarge=3; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=5; r5.2xlarge=2; r5.large=0; r5.xlarge=7; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,123,MINMIN,410.53,8, 0, 6, 5, 0, 2, 1, 3, 1, 3, 4, 4, 0, 2, 1, 9, 6, 6, 0, 0, 1, 0, 2, 1, 14, 13, 6,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=3; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=14; z1d.large=13; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,123,MAXMIN,558.81,11, 0, 4, 2, 0, 2, 2, 4, 1, 4, 7, 4, 1, 2, 1, 9, 3, 7, 0, 0, 2, 0, 1, 2, 17, 4, 8,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=4; m5.large=7; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=3; m5zn.xlarge=7; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=17; z1d.large=4; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,123,MCT,410.33,8, 0, 4, 4, 0, 1, 1, 3, 1, 2, 3, 3, 0, 3, 0, 13, 8, 4, 0, 0, 1, 0, 2, 2, 19, 11, 5,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=19; z1d.large=11; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,123,ROUNDROBIN,534.03,5, 0, 3, 7, 0, 4, 2, 2, 2, 8, 6, 4, 2, 5, 1, 5, 3, 4, 0, 0, 2, 0, 6, 3, 13, 11, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=8; m5.large=6; m5.xlarge=4; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=13; z1d.large=11; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,123,STATIC,347.62999999999994,8, 0, 3, 3, 0, 1, 0, 4, 1, 4, 3, 6, 1, 3, 1, 7, 8, 12, 0, 0, 1, 0, 3, 2, 16, 6, 5,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=4; m5.large=3; m5.xlarge=6; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=8; m5zn.xlarge=12; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=16; z1d.large=6; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,123,NOML,405.9,11, 0, 4, 4, 0, 3, 1, 2, 2, 4, 3, 6, 3, 3, 3, 6, 3, 2, 0, 0, 3, 0, 4, 9, 15, 5, 2,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=4; m5.large=3; m5.xlarge=6; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=9; z1d.2xlarge=15; z1d.large=5; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=2; z1d.xlarge=2}
