Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.1,40,0,MINMIN,525.02,0, 7, 13, 11, 5, 3, 1, 1, 0, 3, 2, 7, 2, 0, 3, 16, 0, 7, 0, 4, 4, 2, 3, 1, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=13; c5a.xlarge=11; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=2; m5.xlarge=7; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=4; r5.xlarge=4; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.1,40,128,RESHIFCFS,455.12,5, 2, 5, 4, 4, 3, 2, 8, 1, 2, 0, 1, 3, 2, 0, 6, 7, 17, 2, 5, 0, 5, 0, 1, 4, 4, 5,{c5.2xlarge=5; c5.xlarge=2; c5a.2xlarge=5; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=8; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=7; m5zn.xlarge=17; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,MINMIN,464.51,9, 10, 0, 0, 2, 5, 1, 2, 4, 5, 2, 7, 0, 2, 3, 3, 0, 6, 2, 6, 0, 1, 0, 1, 2, 19, 6,{c5.2xlarge=9; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=1; i3.large=2; i3.xlarge=4; m5.2xlarge=5; m5.large=2; m5.xlarge=7; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=2; r5.large=6; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=19; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,MAXMIN,551.3,11, 12, 0, 0, 3, 5, 1, 6, 3, 6, 2, 7, 0, 4, 2, 5, 0, 2, 2, 4, 0, 3, 0, 2, 4, 8, 6,{c5.2xlarge=11; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=1; i3.large=6; i3.xlarge=3; m5.2xlarge=6; m5.large=2; m5.xlarge=7; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=8; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,MCT,457.28999999999996,10, 10, 0, 0, 1, 5, 1, 2, 5, 2, 3, 7, 0, 2, 2, 6, 0, 6, 3, 4, 0, 1, 0, 1, 7, 14, 6,{c5.2xlarge=10; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=2; m5.large=3; m5.xlarge=7; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=3; r5.large=4; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=7; z1d.large=14; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,ROUNDROBIN,716.6199999999999,3, 3, 0, 0, 6, 5, 1, 6, 7, 6, 1, 7, 0, 9, 2, 1, 0, 9, 1, 2, 0, 12, 0, 1, 7, 4, 5,{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=1; i3.large=6; i3.xlarge=7; m5.2xlarge=6; m5.large=1; m5.xlarge=7; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=12; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=7; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,STATIC,361.59999999999997,8, 14, 0, 0, 1, 4, 1, 3, 2, 4, 1, 8, 0, 4, 2, 3, 0, 5, 2, 2, 0, 2, 0, 0, 3, 22, 7,{c5.2xlarge=8; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=8; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=22; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,NOML,587.22,10, 12, 0, 0, 1, 1, 3, 0, 2, 4, 1, 6, 0, 3, 7, 3, 0, 2, 2, 4, 0, 9, 0, 4, 4, 12, 8,{c5.2xlarge=10; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=6; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=7; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=12; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,CUSTOMCLUSTERNOML,487.5899999999999,8, 8, 0, 0, 4, 4, 1, 5, 3, 4, 2, 6, 0, 5, 3, 4, 0, 4, 5, 4, 0, 2, 0, 3, 5, 12, 6,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=5; i3.xlarge=3; m5.2xlarge=4; m5.large=2; m5.xlarge=6; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=5; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=12; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,TEXTDISTANCE,339.0999999999999,10, 7, 0, 0, 2, 4, 1, 2, 4, 8, 4, 12, 0, 4, 4, 5, 0, 3, 3, 4, 0, 8, 0, 1, 1, 7, 4,{c5.2xlarge=10; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=4; m5.2xlarge=8; m5.large=4; m5.xlarge=12; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=4; r5.xlarge=0; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=7; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,CRITICALPATH,488.19999999999993,8, 11, 0, 0, 2, 4, 1, 5, 4, 3, 1, 8, 0, 5, 7, 4, 0, 4, 2, 6, 0, 2, 0, 4, 3, 8, 6,{c5.2xlarge=8; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=5; i3.xlarge=4; m5.2xlarge=3; m5.large=1; m5.xlarge=8; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=7; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=6; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,CRITICALPATHREVERSE,535.8299999999999,8, 14, 0, 0, 2, 4, 0, 2, 3, 3, 2, 3, 0, 3, 3, 4, 0, 4, 2, 4, 0, 6, 0, 2, 3, 17, 9,{c5.2xlarge=8; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,RESHIV2,520.09,8, 11, 0, 0, 2, 8, 2, 4, 3, 2, 5, 7, 0, 2, 2, 4, 0, 4, 2, 8, 0, 3, 0, 1, 3, 13, 4,{c5.2xlarge=8; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=8; i3.2xlarge=2; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=5; m5.xlarge=7; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=8; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=13; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,RESHIV3,487.46999999999997,9, 10, 0, 0, 3, 7, 2, 6, 4, 3, 4, 7, 0, 3, 2, 4, 0, 4, 2, 8, 0, 1, 0, 1, 2, 12, 4,{c5.2xlarge=9; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=2; i3.large=6; i3.xlarge=4; m5.2xlarge=3; m5.large=4; m5.xlarge=7; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=8; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=12; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,RESHIMAX,488.14,8, 12, 0, 0, 3, 7, 2, 5, 2, 3, 3, 8, 0, 4, 0, 3, 0, 3, 2, 5, 0, 6, 0, 2, 4, 9, 7,{c5.2xlarge=8; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=3; m5.large=3; m5.xlarge=8; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=9; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,129,RESHIFCFS,531.5,8, 10, 0, 0, 3, 6, 2, 5, 5, 2, 3, 9, 0, 2, 2, 4, 0, 4, 3, 4, 0, 1, 0, 1, 4, 15, 5,{c5.2xlarge=8; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=5; i3.xlarge=5; m5.2xlarge=2; m5.large=3; m5.xlarge=9; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=3; r5.large=4; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=15; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.1,40,130,MINMIN,352.86999999999995,10, 2, 9, 12, 2, 0, 1, 3, 2, 2, 2, 2, 0, 2, 1, 7, 9, 7, 5, 2, 4, 2, 4, 0, 0, 5, 3,{c5.2xlarge=10; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=9; m5zn.xlarge=7; r5.2xlarge=5; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,130,MAXMIN,352.24999999999994,7, 3, 6, 11, 3, 0, 1, 5, 6, 3, 3, 2, 2, 2, 2, 6, 4, 3, 5, 3, 4, 4, 6, 0, 0, 3, 4,{c5.2xlarge=7; c5.xlarge=3; c5a.2xlarge=6; c5a.xlarge=11; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=5; i3.xlarge=6; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=5; r5.large=3; r5.xlarge=4; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,130,MCT,354.66999999999996,10, 3, 7, 8, 2, 0, 1, 3, 4, 1, 4, 3, 2, 1, 1, 14, 4, 6, 5, 1, 5, 1, 3, 0, 0, 4, 5,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=7; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=4; m5.2xlarge=1; m5.large=4; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=14; m5zn.large=4; m5zn.xlarge=6; r5.2xlarge=5; r5.large=1; r5.xlarge=5; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,130,ROUNDROBIN,464.49999999999994,4, 4, 10, 4, 2, 0, 1, 5, 1, 1, 2, 1, 0, 5, 3, 11, 1, 2, 16, 1, 4, 6, 4, 0, 0, 3, 7,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=5; i3.xlarge=1; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=11; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=16; r5.large=1; r5.xlarge=4; r5a.2xlarge=6; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
