Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.05,40,0,MINMIN,536.5199999999999,0, 10, 28, 20, 13, 8, 1, 1, 0, 7, 5, 10, 21, 0, 1, 39, 0, 10, 0, 6, 10, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=28; c5a.xlarge=20; d3.2xlarge=13; d3.xlarge=8; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=5; m5.xlarge=10; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=6; r5.xlarge=10; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,10,ROUNDROBIN,495.3699999999999,1, 0, 1, 21, 0, 8, 0, 4, 1, 3, 0, 2, 27, 0, 36, 9, 0, 4, 1, 8, 56, 0, 5, 0, 0, 18, 0,{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=21; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=27; m5a.large=0; m5a.xlarge=36; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=1; r5.large=8; r5.xlarge=56; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,STATIC,632.5499999999998,5, 0, 4, 46, 0, 6, 0, 0, 0, 2, 0, 6, 3, 2, 0, 22, 0, 26, 6, 3, 55, 0, 0, 0, 6, 13, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=46; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=6; r5.large=3; r5.xlarge=55; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=13; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,NOML,318.4699999999999,8, 0, 9, 24, 0, 13, 0, 6, 7, 11, 0, 12, 7, 7, 5, 12, 0, 16, 13, 11, 13, 0, 6, 5, 11, 9, 0,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=24; d3.2xlarge=0; d3.xlarge=13; i3.2xlarge=0; i3.large=6; i3.xlarge=7; m5.2xlarge=11; m5.large=0; m5.xlarge=12; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=5; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=13; r5.large=11; r5.xlarge=13; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=11; z1d.large=9; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,CUSTOMCLUSTERNOML,538.4499999999999,5, 0, 11, 12, 0, 27, 0, 4, 4, 14, 0, 12, 4, 7, 7, 9, 0, 19, 22, 9, 12, 0, 7, 8, 5, 7, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=11; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=27; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=14; m5.large=0; m5.xlarge=12; m5a.2xlarge=4; m5a.large=7; m5a.xlarge=7; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=19; r5.2xlarge=22; r5.large=9; r5.xlarge=12; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=8; z1d.2xlarge=5; z1d.large=7; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,TEXTDISTANCE,473.97999999999985,12, 0, 2, 12, 0, 11, 0, 9, 8, 16, 0, 12, 13, 6, 8, 9, 0, 21, 8, 16, 15, 0, 6, 3, 10, 8, 0,{c5.2xlarge=12; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=11; i3.2xlarge=0; i3.large=9; i3.xlarge=8; m5.2xlarge=16; m5.large=0; m5.xlarge=12; m5a.2xlarge=13; m5a.large=6; m5a.xlarge=8; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=21; r5.2xlarge=8; r5.large=16; r5.xlarge=15; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=10; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,CRITICALPATH,518.0799999999999,14, 0, 7, 18, 0, 15, 0, 5, 7, 12, 0, 6, 9, 7, 7, 14, 0, 16, 10, 7, 7, 0, 6, 8, 13, 17, 0,{c5.2xlarge=14; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=18; d3.2xlarge=0; d3.xlarge=15; i3.2xlarge=0; i3.large=5; i3.xlarge=7; m5.2xlarge=12; m5.large=0; m5.xlarge=6; m5a.2xlarge=9; m5a.large=7; m5a.xlarge=7; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=10; r5.large=7; r5.xlarge=7; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=8; z1d.2xlarge=13; z1d.large=17; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,CRITICALPATHREVERSE,450.32999999999987,8, 0, 10, 24, 0, 17, 0, 11, 6, 5, 0, 12, 10, 6, 5, 11, 0, 16, 17, 8, 12, 0, 9, 6, 3, 10, 0,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=24; d3.2xlarge=0; d3.xlarge=17; i3.2xlarge=0; i3.large=11; i3.xlarge=6; m5.2xlarge=5; m5.large=0; m5.xlarge=12; m5a.2xlarge=10; m5a.large=6; m5a.xlarge=5; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=17; r5.large=8; r5.xlarge=12; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,RESHIV2,447.0599999999999,3, 0, 4, 29, 0, 22, 0, 7, 6, 8, 0, 13, 5, 5, 5, 17, 0, 19, 13, 7, 7, 0, 6, 7, 9, 14, 0,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=22; i3.2xlarge=0; i3.large=7; i3.xlarge=6; m5.2xlarge=8; m5.large=0; m5.xlarge=13; m5a.2xlarge=5; m5a.large=5; m5a.xlarge=5; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=19; r5.2xlarge=13; r5.large=7; r5.xlarge=7; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=7; z1d.2xlarge=9; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,RESHIV3,449.1899999999999,12, 0, 5, 31, 0, 18, 0, 5, 5, 11, 0, 8, 12, 6, 9, 12, 0, 13, 13, 10, 4, 0, 9, 5, 8, 9, 0,{c5.2xlarge=12; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=31; d3.2xlarge=0; d3.xlarge=18; i3.2xlarge=0; i3.large=5; i3.xlarge=5; m5.2xlarge=11; m5.large=0; m5.xlarge=8; m5a.2xlarge=12; m5a.large=6; m5a.xlarge=9; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=13; r5.large=10; r5.xlarge=4; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=8; z1d.large=9; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,RESHIMAX,330.8599999999999,4, 0, 5, 24, 0, 20, 0, 4, 5, 16, 0, 15, 12, 6, 8, 13, 0, 18, 15, 4, 11, 0, 3, 3, 8, 11, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=24; d3.2xlarge=0; d3.xlarge=20; i3.2xlarge=0; i3.large=4; i3.xlarge=5; m5.2xlarge=16; m5.large=0; m5.xlarge=15; m5a.2xlarge=12; m5a.large=6; m5a.xlarge=8; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=18; r5.2xlarge=15; r5.large=4; r5.xlarge=11; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=8; z1d.large=11; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,10,RESHIFCFS,450.57999999999987,14, 0, 5, 27, 0, 12, 0, 10, 5, 9, 0, 9, 10, 7, 8, 13, 0, 14, 10, 9, 10, 0, 4, 10, 8, 9, 0,{c5.2xlarge=14; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=27; d3.2xlarge=0; d3.xlarge=12; i3.2xlarge=0; i3.large=10; i3.xlarge=5; m5.2xlarge=9; m5.large=0; m5.xlarge=9; m5a.2xlarge=10; m5a.large=7; m5a.xlarge=8; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=10; r5.large=9; r5.xlarge=10; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=10; z1d.2xlarge=8; z1d.large=9; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.05,40,11,MINMIN,536.15,6, 2, 43, 13, 1, 0, 0, 1, 0, 0, 0, 4, 4, 2, 1, 15, 25, 12, 7, 5, 4, 0, 4, 16, 14, 17, 10,{c5.2xlarge=6; c5.xlarge=2; c5a.2xlarge=43; c5a.xlarge=13; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=15; m5zn.large=25; m5zn.xlarge=12; r5.2xlarge=7; r5.large=5; r5.xlarge=4; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=16; z1d.2xlarge=14; z1d.large=17; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.05,40,11,MAXMIN,553.9399999999999,9, 7, 40, 10, 2, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 13, 22, 7, 6, 11, 11, 0, 7, 13, 3, 24, 16,{c5.2xlarge=9; c5.xlarge=7; c5a.2xlarge=40; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=22; m5zn.xlarge=7; r5.2xlarge=6; r5.large=11; r5.xlarge=11; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=13; z1d.2xlarge=3; z1d.large=24; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.05,40,11,MCT,520.4199999999998,7, 2, 33, 15, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 23, 27, 9, 8, 10, 4, 0, 6, 7, 10, 24, 14,{c5.2xlarge=7; c5.xlarge=2; c5a.2xlarge=33; c5a.xlarge=15; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=27; m5zn.xlarge=9; r5.2xlarge=8; r5.large=10; r5.xlarge=4; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=7; z1d.2xlarge=10; z1d.large=24; z1d.xlarge=14},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.05,40,11,ROUNDROBIN,491.93999999999994,3, 3, 63, 0, 0, 0, 0, 4, 0, 0, 0, 0, 10, 0, 0, 9, 16, 9, 8, 7, 7, 0, 2, 19, 24, 15, 7,{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=63; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=16; m5zn.xlarge=9; r5.2xlarge=8; r5.large=7; r5.xlarge=7; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=19; z1d.2xlarge=24; z1d.large=15; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.05,40,11,STATIC,744.4299999999998,9, 2, 61, 13, 2, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 23, 28, 13, 4, 5, 0, 0, 1, 9, 9, 12, 10,{c5.2xlarge=9; c5.xlarge=2; c5a.2xlarge=61; c5a.xlarge=13; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=28; m5zn.xlarge=13; r5.2xlarge=4; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=9; z1d.2xlarge=9; z1d.large=12; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.05,40,11,NOML,327.8999999999998,9, 6, 19, 7, 6, 0, 0, 11, 6, 0, 0, 7, 6, 4, 5, 10, 17, 15, 6, 10, 6, 0, 9, 7, 7, 20, 12,{c5.2xlarge=9; c5.xlarge=6; c5a.2xlarge=19; c5a.xlarge=7; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=11; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=6; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=17; m5zn.xlarge=15; r5.2xlarge=6; r5.large=10; r5.xlarge=6; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=7; z1d.2xlarge=7; z1d.large=20; z1d.xlarge=12},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.05,40,11,CUSTOMCLUSTERNOML,342.4499999999999,3, 7, 21, 15, 14, 0, 0, 8, 5, 0, 0, 7, 6, 6, 6, 10, 8, 15, 16, 11, 9, 0, 8, 5, 4, 10, 12,{c5.2xlarge=3; c5.xlarge=7; c5a.2xlarge=21; c5a.xlarge=15; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=5; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=6; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=10; m5zn.large=8; m5zn.xlarge=15; r5.2xlarge=16; r5.large=11; r5.xlarge=9; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=12},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.05,40,11,TEXTDISTANCE,534.8699999999999,4, 8, 12, 11, 8, 0, 0, 8, 6, 0, 0, 9, 14, 7, 12, 8, 11, 16, 8, 12, 8, 0, 6, 6, 10, 12, 9,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=12; c5a.xlarge=11; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=9; m5a.2xlarge=14; m5a.large=7; m5a.xlarge=12; m5zn.2xlarge=8; m5zn.large=11; m5zn.xlarge=16; r5.2xlarge=8; r5.large=12; r5.xlarge=8; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=6; z1d.2xlarge=10; z1d.large=12; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
