Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.05,40,0,MINMIN,353.86,0, 7, 13, 11, 6, 5, 1, 1, 0, 3, 2, 5, 2, 0, 1, 17, 0, 7, 0, 2, 5, 1, 3, 1, 0, 0, 5,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=13; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=2; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=5; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.05,40,78,CUSTOMCLUSTERNOML,704.64,0, 6, 5, 11, 10, 3, 3, 4, 4, 3, 0, 2, 4, 2, 3, 4, 7, 4, 0, 0, 3, 1, 1, 3, 8, 4, 3,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=5; c5a.xlarge=11; d3.2xlarge=10; d3.xlarge=3; i3.2xlarge=3; i3.large=4; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=8; z1d.large=4; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,78,TEXTDISTANCE,421.0299999999999,0, 6, 4, 11, 4, 5, 2, 3, 7, 8, 0, 6, 2, 3, 4, 5, 4, 4, 0, 0, 3, 2, 2, 2, 7, 2, 2,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=11; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=2; i3.large=3; i3.xlarge=7; m5.2xlarge=8; m5.large=0; m5.xlarge=6; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=7; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,78,CRITICALPATH,697.38,0, 3, 4, 12, 7, 3, 5, 6, 6, 4, 0, 2, 2, 3, 3, 3, 10, 2, 0, 0, 3, 1, 3, 6, 5, 2, 3,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=12; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=5; i3.large=6; i3.xlarge=6; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=5; z1d.large=2; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,78,CRITICALPATHREVERSE,488.91999999999996,0, 6, 4, 13, 6, 5, 4, 3, 0, 4, 0, 2, 5, 1, 3, 5, 11, 5, 0, 0, 1, 0, 1, 3, 6, 5, 5,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=13; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=4; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=5; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=5; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,78,RESHIV2,474.62999999999994,0, 6, 4, 13, 7, 6, 3, 5, 4, 4, 0, 3, 2, 1, 3, 3, 11, 3, 0, 0, 3, 3, 2, 2, 4, 4, 2,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=13; d3.2xlarge=7; d3.xlarge=6; i3.2xlarge=3; i3.large=5; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,78,RESHIV3,459.5,0, 6, 4, 10, 6, 6, 2, 3, 5, 3, 0, 2, 3, 1, 4, 4, 12, 4, 0, 0, 2, 1, 1, 2, 7, 4, 6,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=7; z1d.large=4; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,78,RESHIMAX,412.69999999999993,0, 8, 3, 12, 8, 7, 3, 5, 7, 3, 0, 3, 1, 1, 1, 4, 8, 2, 0, 0, 2, 1, 1, 5, 8, 2, 3,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=3; c5a.xlarge=12; d3.2xlarge=8; d3.xlarge=7; i3.2xlarge=3; i3.large=5; i3.xlarge=7; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=8; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=8; z1d.large=2; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,78,RESHIFCFS,460.27,0, 5, 4, 13, 4, 5, 3, 4, 8, 3, 0, 3, 1, 1, 3, 4, 12, 4, 0, 0, 3, 1, 1, 2, 6, 4, 4,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=13; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=3; i3.large=4; i3.xlarge=8; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=4; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,79,MINMIN,408.4,0, 2, 13, 0, 3, 4, 1, 3, 0, 7, 0, 8, 0, 2, 1, 0, 23, 9, 0, 0, 0, 0, 1, 1, 0, 16, 4,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=1; i3.large=3; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,MAXMIN,524.68,0, 6, 12, 0, 5, 6, 1, 6, 2, 8, 0, 8, 1, 4, 1, 0, 8, 8, 0, 0, 0, 0, 2, 2, 0, 12, 6,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=6; i3.2xlarge=1; i3.large=6; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=8; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,MCT,454.35999999999996,0, 3, 14, 0, 2, 5, 1, 3, 1, 6, 0, 10, 0, 3, 0, 0, 20, 7, 0, 0, 0, 0, 1, 1, 0, 15, 6,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=6; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=7; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,ROUNDROBIN,718.75,0, 2, 6, 0, 6, 2, 4, 7, 2, 8, 0, 4, 1, 7, 1, 0, 2, 12, 0, 0, 0, 2, 2, 1, 0, 23, 6,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=4; i3.large=7; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=7; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=12; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,STATIC,412.2999999999999,0, 2, 15, 0, 4, 2, 1, 3, 0, 8, 0, 11, 1, 3, 1, 0, 15, 14, 0, 0, 0, 0, 0, 1, 0, 12, 5,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=15; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=11; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=14; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,NOML,452.30999999999995,0, 6, 14, 0, 0, 4, 2, 2, 1, 9, 0, 12, 3, 2, 3, 0, 7, 6, 0, 0, 0, 3, 2, 3, 0, 13, 6,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=9; m5.large=0; m5.xlarge=12; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,CUSTOMCLUSTERNOML,451.95,0, 4, 12, 0, 10, 4, 1, 4, 1, 7, 0, 7, 3, 4, 1, 0, 11, 8, 0, 0, 0, 0, 1, 3, 0, 12, 5,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=4; i3.2xlarge=1; i3.large=4; i3.xlarge=1; m5.2xlarge=7; m5.large=0; m5.xlarge=7; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,TEXTDISTANCE,541.56,0, 2, 12, 0, 3, 5, 1, 4, 2, 13, 0, 18, 2, 4, 1, 0, 9, 6, 0, 0, 0, 6, 2, 2, 0, 2, 4,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=1; i3.large=4; i3.xlarge=2; m5.2xlarge=13; m5.large=0; m5.xlarge=18; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=6; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,CRITICALPATH,475.02,0, 2, 13, 0, 4, 5, 4, 5, 2, 4, 0, 11, 3, 5, 3, 0, 15, 6, 0, 0, 0, 1, 1, 2, 0, 8, 4,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=4; i3.large=5; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=11; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,CRITICALPATHREVERSE,487.47999999999996,0, 4, 12, 0, 5, 4, 0, 4, 1, 4, 0, 7, 1, 2, 1, 0, 16, 10, 0, 0, 0, 2, 2, 2, 0, 15, 6,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=7; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=16; m5zn.xlarge=10; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.05,40,79,RESHIV2,526.06,0, 3, 12, 0, 6, 6, 2, 3, 2, 6, 0, 8, 1, 4, 2, 0, 14, 6, 0, 0, 0, 2, 1, 1, 0, 15, 4,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=6; m5.large=0; m5.xlarge=8; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
