Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.05,40,0,MINMIN,354.87999999999994,0, 11, 14, 11, 6, 4, 1, 1, 0, 4, 2, 5, 0, 0, 2, 15, 0, 6, 0, 2, 3, 3, 3, 2, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=14; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=15; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.05,40,71,RESHIMAX,501.1799999999999,0, 3, 4, 0, 9, 0, 1, 6, 7, 3, 6, 7, 2, 0, 2, 4, 11, 8, 7, 0, 2, 4, 5, 4, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=1; i3.large=6; i3.xlarge=7; m5.2xlarge=3; m5.large=6; m5.xlarge=7; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=11; m5zn.xlarge=8; r5.2xlarge=7; r5.large=0; r5.xlarge=2; r5a.2xlarge=4; r5a.large=5; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.05,40,71,RESHIFCFS,482.5799999999999,0, 4, 5, 0, 5, 0, 1, 3, 10, 2, 6, 6, 1, 0, 2, 7, 17, 12, 3, 0, 3, 4, 3, 1, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=10; m5.2xlarge=2; m5.large=6; m5.xlarge=6; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=17; m5zn.xlarge=12; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.05,40,72,MINMIN,359.98,6, 10, 3, 11, 2, 6, 3, 1, 3, 0, 2, 4, 0, 2, 0, 10, 6, 5, 2, 0, 4, 0, 1, 6, 0, 11, 0,{c5.2xlarge=6; c5.xlarge=10; c5a.2xlarge=3; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=3; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,MAXMIN,548.49,5, 6, 5, 6, 2, 7, 5, 3, 8, 0, 2, 7, 3, 3, 0, 10, 4, 4, 2, 0, 6, 0, 1, 5, 0, 4, 0,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=5; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=5; i3.large=3; i3.xlarge=8; m5.2xlarge=0; m5.large=2; m5.xlarge=7; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=4; m5zn.xlarge=4; r5.2xlarge=2; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,MCT,354.5399999999999,5, 6, 6, 9, 1, 7, 1, 2, 5, 0, 3, 4, 4, 1, 0, 11, 7, 5, 1, 0, 5, 0, 1, 4, 0, 10, 0,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=6; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=7; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=0; m5.large=3; m5.xlarge=4; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=7; m5zn.xlarge=5; r5.2xlarge=1; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,ROUNDROBIN,470.51,1, 6, 7, 6, 1, 11, 4, 0, 7, 0, 0, 7, 2, 1, 0, 8, 1, 6, 3, 0, 2, 0, 1, 12, 0, 12, 0,{c5.2xlarge=1; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=11; i3.2xlarge=4; i3.large=0; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=1; m5zn.xlarge=6; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,STATIC,345.7699999999999,4, 5, 7, 9, 2, 4, 4, 3, 6, 0, 1, 4, 3, 1, 0, 11, 5, 6, 2, 0, 4, 0, 3, 6, 0, 8, 0,{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=7; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=4; i3.large=3; i3.xlarge=6; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=5; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,NOML,810.23,6, 8, 4, 9, 2, 8, 2, 2, 4, 0, 2, 4, 6, 1, 0, 6, 2, 2, 2, 0, 7, 0, 3, 12, 0, 6, 0,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=8; i3.2xlarge=2; i3.large=2; i3.xlarge=4; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=6; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,CUSTOMCLUSTERNOML,706.7299999999999,4, 7, 5, 7, 4, 4, 6, 2, 8, 0, 3, 6, 3, 2, 0, 8, 3, 4, 2, 0, 4, 0, 2, 6, 0, 8, 0,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=5; c5a.xlarge=7; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=6; i3.large=2; i3.xlarge=8; m5.2xlarge=0; m5.large=3; m5.xlarge=6; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,TEXTDISTANCE,351.19,6, 7, 3, 7, 1, 8, 2, 1, 6, 0, 3, 8, 6, 2, 0, 11, 3, 3, 3, 0, 6, 0, 2, 5, 0, 5, 0,{c5.2xlarge=6; c5.xlarge=7; c5a.2xlarge=3; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=8; i3.2xlarge=2; i3.large=1; i3.xlarge=6; m5.2xlarge=0; m5.large=3; m5.xlarge=8; m5a.2xlarge=6; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=3; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,CRITICALPATH,695.67,4, 5, 4, 8, 3, 5, 7, 2, 6, 0, 1, 5, 3, 4, 0, 7, 7, 3, 3, 0, 5, 0, 3, 9, 0, 4, 0,{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=7; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=1; m5.xlarge=5; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=3; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,CRITICALPATHREVERSE,544.43,4, 9, 6, 8, 2, 6, 6, 1, 0, 0, 2, 2, 5, 2, 0, 8, 7, 5, 3, 0, 5, 0, 1, 7, 0, 9, 0,{c5.2xlarge=4; c5.xlarge=9; c5a.2xlarge=6; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=6; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=5; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=7; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,RESHIV2,531.4699999999999,4, 4, 4, 8, 4, 8, 4, 2, 6, 0, 4, 6, 4, 1, 0, 7, 7, 3, 3, 0, 4, 0, 2, 6, 0, 7, 0,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=4; d3.xlarge=8; i3.2xlarge=4; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=4; m5.xlarge=6; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,RESHIV3,528.75,4, 7, 4, 8, 3, 9, 2, 1, 8, 0, 3, 2, 2, 1, 0, 8, 8, 5, 3, 0, 5, 0, 1, 7, 0, 7, 0,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=9; i3.2xlarge=2; i3.large=1; i3.xlarge=8; m5.2xlarge=0; m5.large=3; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=8; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,RESHIMAX,500.79999999999995,4, 8, 4, 8, 4, 9, 3, 2, 9, 0, 2, 5, 4, 2, 0, 7, 5, 2, 3, 0, 4, 0, 2, 7, 0, 4, 0,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=4; d3.xlarge=9; i3.2xlarge=3; i3.large=2; i3.xlarge=9; m5.2xlarge=0; m5.large=2; m5.xlarge=5; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,72,RESHIFCFS,481.39,5, 7, 4, 9, 3, 9, 1, 1, 8, 0, 3, 3, 1, 2, 0, 8, 8, 4, 1, 0, 5, 0, 2, 7, 0, 7, 0,{c5.2xlarge=5; c5.xlarge=7; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=9; i3.2xlarge=1; i3.large=1; i3.xlarge=8; m5.2xlarge=0; m5.large=3; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=1; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.05,40,73,MINMIN,410.35999999999996,10, 6, 0, 9, 4, 0, 0, 4, 1, 4, 2, 0, 0, 3, 2, 0, 27, 0, 0, 6, 6, 0, 1, 1, 4, 5, 3,{c5.2xlarge=10; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=6; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.05,40,73,MAXMIN,530.8199999999999,9, 7, 0, 10, 5, 0, 0, 8, 3, 5, 2, 0, 1, 8, 0, 0, 12, 0, 0, 6, 7, 1, 3, 1, 4, 4, 2,{c5.2xlarge=9; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=3; m5.2xlarge=5; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=7; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.05,40,73,MCT,416.54999999999995,8, 7, 0, 8, 4, 0, 0, 6, 2, 2, 2, 0, 2, 3, 1, 0, 23, 0, 0, 8, 5, 0, 1, 1, 6, 5, 4,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=6; i3.xlarge=2; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=6; z1d.large=5; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
