Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.0,40,0,MINMIN,353.14,0, 9, 13, 12, 6, 4, 1, 1, 0, 4, 3, 6, 0, 0, 4, 14, 0, 7, 0, 2, 2, 1, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.0,40,112,CRITICALPATH,397.04,12, 2, 4, 0, 3, 0, 3, 0, 0, 1, 5, 5, 2, 7, 1, 7, 6, 11, 4, 11, 2, 1, 2, 3, 0, 2, 4,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=5; m5.xlarge=5; m5a.2xlarge=2; m5a.large=7; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=6; m5zn.xlarge=11; r5.2xlarge=4; r5.large=11; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,112,CRITICALPATHREVERSE,483.85999999999996,11, 4, 5, 0, 4, 0, 0, 0, 0, 1, 3, 4, 2, 4, 3, 8, 6, 20, 1, 5, 2, 2, 2, 2, 0, 4, 5,{c5.2xlarge=11; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=3; m5.xlarge=4; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=8; m5zn.large=6; m5zn.xlarge=20; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,112,RESHIV2,489.53,12, 4, 4, 0, 4, 0, 2, 0, 0, 1, 6, 4, 1, 3, 2, 7, 6, 12, 3, 7, 4, 3, 1, 2, 0, 4, 6,{c5.2xlarge=12; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=6; m5.xlarge=4; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=6; m5zn.xlarge=12; r5.2xlarge=3; r5.large=7; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,112,RESHIV3,481.63,13, 3, 5, 0, 5, 0, 3, 0, 0, 2, 4, 4, 1, 3, 1, 9, 7, 15, 2, 5, 3, 0, 1, 1, 0, 5, 6,{c5.2xlarge=13; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=4; m5.xlarge=4; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=7; m5zn.xlarge=15; r5.2xlarge=2; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=6},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,112,RESHIMAX,350.2399999999999,14, 4, 4, 0, 6, 0, 1, 0, 0, 1, 4, 4, 0, 2, 2, 6, 5, 10, 3, 10, 2, 5, 1, 3, 0, 3, 8,{c5.2xlarge=14; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=5; m5zn.xlarge=10; r5.2xlarge=3; r5.large=10; r5.xlarge=2; r5a.2xlarge=5; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,112,RESHIFCFS,485.91999999999996,12, 2, 5, 0, 6, 0, 1, 0, 0, 3, 5, 5, 1, 3, 2, 6, 7, 15, 2, 6, 3, 0, 1, 2, 0, 4, 7,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=5; m5.xlarge=5; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=7; m5zn.xlarge=15; r5.2xlarge=2; r5.large=6; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=7},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,113,MINMIN,412.78999999999996,0, 3, 18, 0, 2, 2, 3, 4, 1, 3, 0, 2, 0, 4, 0, 0, 13, 14, 0, 2, 0, 0, 4, 3, 0, 11, 9,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=18; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=14; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,MAXMIN,519.2099999999999,0, 4, 16, 0, 3, 3, 3, 10, 2, 4, 0, 2, 1, 6, 0, 0, 8, 10, 0, 2, 0, 1, 4, 4, 0, 6, 9,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=3; i3.large=10; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=10; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,MCT,407.16999999999996,0, 4, 20, 0, 3, 3, 1, 6, 1, 3, 0, 2, 0, 2, 2, 0, 13, 10, 0, 3, 0, 0, 5, 3, 0, 10, 7,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=20; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=1; i3.large=6; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=10; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=7},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,ROUNDROBIN,827.47,0, 9, 13, 0, 1, 3, 4, 6, 2, 1, 0, 3, 1, 3, 7, 0, 13, 2, 0, 1, 0, 2, 8, 5, 0, 1, 13,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=4; i3.large=6; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=13},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,STATIC,347.74999999999994,0, 3, 17, 0, 2, 1, 3, 9, 2, 4, 0, 2, 1, 7, 0, 0, 12, 10, 0, 1, 0, 1, 6, 1, 0, 7, 9,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=17; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=9; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=10; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=6; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,NOML,586.3199999999999,0, 7, 16, 0, 3, 2, 2, 4, 2, 4, 0, 2, 2, 2, 5, 0, 6, 5, 0, 4, 0, 2, 6, 8, 0, 7, 9,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=6; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,CUSTOMCLUSTERNOML,706.6999999999999,0, 2, 16, 0, 6, 2, 3, 8, 1, 3, 0, 2, 0, 4, 5, 0, 6, 9, 0, 4, 0, 1, 6, 3, 0, 9, 8,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=3; i3.large=8; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=1; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,TEXTDISTANCE,472.80999999999995,0, 3, 14, 0, 2, 3, 4, 6, 3, 8, 0, 6, 3, 5, 4, 0, 5, 7, 0, 1, 0, 4, 4, 2, 0, 3, 11,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=4; i3.large=6; i3.xlarge=3; m5.2xlarge=8; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=7; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=11},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,CRITICALPATH,525.91,0, 1, 16, 0, 3, 2, 4, 9, 1, 5, 0, 2, 1, 6, 4, 0, 11, 6, 0, 1, 0, 1, 8, 7, 0, 4, 6,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=4; i3.large=9; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=6; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=6; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,CRITICALPATHREVERSE,561.43,0, 3, 16, 0, 3, 3, 3, 5, 1, 5, 0, 3, 2, 4, 3, 0, 11, 10, 0, 2, 0, 2, 3, 1, 0, 9, 9,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=3; i3.large=5; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=10; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,RESHIV2,696.99,0, 2, 17, 0, 3, 3, 4, 4, 3, 4, 0, 3, 2, 6, 0, 0, 10, 6, 0, 5, 0, 0, 5, 7, 0, 8, 6,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=17; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=4; i3.large=4; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=0; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,RESHIV3,455.98,0, 4, 17, 0, 2, 2, 5, 7, 2, 3, 0, 3, 1, 2, 0, 0, 13, 6, 0, 4, 0, 1, 4, 5, 0, 8, 9,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=17; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=5; i3.large=7; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=6; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.0,40,113,RESHIMAX,458.17999999999995,0, 5, 13, 0, 2, 4, 3, 9, 0, 6, 0, 2, 2, 3, 2, 0, 8, 7, 0, 5, 0, 1, 2, 6, 0, 6, 12,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=3; i3.large=9; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=7; r5.2xlarge=0; r5.large=5; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=12},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
