Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.0,40,0,MINMIN,353.14,0, 9, 13, 12, 6, 4, 1, 1, 0, 4, 3, 6, 0, 0, 2, 14, 0, 7, 0, 2, 2, 3, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.0,40,81,MINMIN,407.78,10, 4, 2, 9, 1, 2, 0, 1, 1, 6, 0, 2, 0, 2, 0, 6, 30, 5, 0, 3, 1, 0, 2, 3, 2, 0, 6,{c5.2xlarge=10; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=6; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=30; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,MAXMIN,524.63,8, 3, 4, 9, 3, 3, 0, 2, 2, 4, 0, 6, 0, 6, 1, 8, 9, 3, 0, 6, 2, 2, 3, 3, 3, 0, 8,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=9; m5zn.xlarge=3; r5.2xlarge=0; r5.large=6; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,MCT,408.4,10, 3, 4, 7, 1, 2, 0, 1, 1, 3, 0, 4, 0, 2, 3, 9, 23, 5, 0, 3, 1, 1, 2, 1, 5, 0, 7,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=23; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,ROUNDROBIN,830.72,9, 5, 1, 2, 1, 0, 0, 1, 2, 6, 0, 8, 0, 2, 5, 6, 15, 1, 0, 10, 1, 2, 3, 13, 1, 0, 4,{c5.2xlarge=9; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=6; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=6; m5zn.large=15; m5zn.xlarge=1; r5.2xlarge=0; r5.large=10; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=13; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,STATIC,348.85999999999996,8, 1, 2, 9, 1, 1, 0, 1, 1, 3, 0, 5, 0, 4, 1, 8, 29, 3, 0, 2, 2, 1, 2, 3, 3, 0, 8,{c5.2xlarge=8; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=29; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,NOML,533.33,10, 4, 4, 8, 2, 1, 0, 1, 2, 7, 0, 7, 0, 4, 6, 5, 10, 1, 0, 3, 3, 1, 3, 6, 3, 0, 7,{c5.2xlarge=10; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=7; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=6; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,CUSTOMCLUSTERNOML,584.29,10, 2, 4, 6, 6, 3, 0, 2, 2, 5, 0, 3, 0, 3, 2, 8, 14, 4, 0, 6, 2, 2, 3, 2, 4, 0, 5,{c5.2xlarge=10; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=6; d3.xlarge=3; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=14; m5zn.xlarge=4; r5.2xlarge=0; r5.large=6; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,TEXTDISTANCE,352.73999999999995,10, 3, 3, 6, 2, 3, 0, 1, 2, 12, 0, 10, 0, 4, 3, 4, 8, 3, 0, 3, 3, 3, 5, 4, 1, 0, 5,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=12; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=8; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=3; r5a.large=5; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,CRITICALPATH,403.48999999999995,8, 1, 4, 9, 2, 3, 0, 3, 2, 4, 0, 6, 0, 4, 4, 6, 13, 3, 0, 6, 1, 2, 4, 6, 2, 0, 5,{c5.2xlarge=8; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=6; m5zn.large=13; m5zn.xlarge=3; r5.2xlarge=0; r5.large=6; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,CRITICALPATHREVERSE,460.7899999999999,7, 4, 4, 8, 1, 2, 0, 1, 1, 5, 0, 3, 0, 2, 2, 8, 21, 5, 0, 4, 1, 0, 4, 3, 3, 0, 9,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=21; m5zn.xlarge=5; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,RESHIV2,402.88999999999993,8, 5, 4, 8, 1, 3, 0, 1, 1, 7, 0, 3, 0, 2, 2, 6, 17, 3, 0, 4, 2, 1, 3, 3, 4, 0, 10,{c5.2xlarge=8; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=7; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=17; m5zn.xlarge=3; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,RESHIV3,456.15999999999997,8, 4, 4, 6, 1, 5, 0, 1, 1, 4, 0, 4, 0, 2, 0, 6, 19, 5, 0, 5, 3, 3, 2, 3, 4, 0, 8,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=19; m5zn.xlarge=5; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,RESHIMAX,455.67999999999995,7, 4, 3, 8, 1, 3, 0, 3, 2, 5, 0, 5, 0, 3, 5, 7, 11, 3, 0, 3, 2, 1, 2, 4, 5, 0, 11,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=5; m5zn.2xlarge=7; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,81,RESHIFCFS,454.58,8, 4, 4, 6, 2, 3, 0, 3, 4, 3, 0, 5, 0, 2, 0, 8, 19, 4, 0, 2, 3, 1, 2, 3, 5, 0, 7,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=19; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,82,MINMIN,404.40999999999997,0, 13, 5, 12, 6, 0, 0, 2, 3, 7, 2, 0, 0, 1, 0, 0, 12, 12, 2, 8, 2, 0, 1, 0, 4, 0, 6,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=5; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=7; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=12; r5.2xlarge=2; r5.large=8; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.0,40,82,MAXMIN,476.59,0, 12, 4, 8, 8, 0, 0, 4, 4, 6, 3, 0, 2, 3, 0, 0, 7, 4, 7, 14, 2, 0, 0, 0, 4, 0, 6,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=6; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=7; r5.large=14; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.0,40,82,MCT,409.46,0, 11, 4, 9, 7, 0, 0, 3, 4, 4, 2, 0, 0, 1, 0, 0, 13, 10, 2, 10, 3, 0, 1, 0, 5, 0, 9,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=4; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=10; r5.2xlarge=2; r5.large=10; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.0,40,82,ROUNDROBIN,463.77,0, 5, 6, 13, 5, 0, 0, 4, 12, 9, 1, 0, 2, 0, 0, 0, 2, 2, 7, 8, 1, 0, 2, 0, 8, 0, 11,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=6; c5a.xlarge=13; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=12; m5.2xlarge=9; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=7; r5.large=8; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.0,40,82,STATIC,385.22,0, 6, 3, 9, 8, 0, 0, 2, 2, 7, 1, 0, 2, 2, 0, 0, 10, 23, 3, 5, 3, 0, 0, 0, 6, 0, 6,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=9; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=7; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=23; r5.2xlarge=3; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
