Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.15,40,0,MINMIN,354.73999999999995,0, 8, 13, 11, 5, 4, 1, 1, 0, 3, 3, 6, 1, 0, 2, 16, 0, 7, 0, 2, 4, 0, 3, 4, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=13; c5a.xlarge=11; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=3; m5.xlarge=6; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,91,STATIC,311.84,27, 1, 11, 13, 1, 1, 0, 1, 0, 2, 1, 0, 0, 1, 0, 8, 8, 9, 0, 3, 3, 0, 1, 0, 0, 2, 5,{c5.2xlarge=27; c5.xlarge=1; c5a.2xlarge=11; c5a.xlarge=13; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=8; m5zn.xlarge=9; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,91,NOML,446.94999999999993,17, 1, 14, 12, 1, 0, 0, 1, 0, 3, 2, 0, 0, 5, 2, 4, 7, 6, 0, 3, 5, 0, 2, 6, 0, 1, 6,{c5.2xlarge=17; c5.xlarge=1; c5a.2xlarge=14; c5a.xlarge=12; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=6; r5.2xlarge=0; r5.large=3; r5.xlarge=5; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=6},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,91,CUSTOMCLUSTERNOML,336.50999999999993,21, 1, 11, 4, 4, 2, 0, 1, 0, 4, 2, 0, 0, 4, 1, 7, 6, 3, 0, 4, 7, 0, 1, 2, 0, 5, 8,{c5.2xlarge=21; c5.xlarge=1; c5a.2xlarge=11; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=6; m5zn.xlarge=3; r5.2xlarge=0; r5.large=4; r5.xlarge=7; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=8},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,91,TEXTDISTANCE,352.78,15, 3, 9, 6, 1, 2, 0, 2, 0, 8, 4, 0, 0, 4, 2, 9, 3, 8, 0, 2, 9, 0, 2, 2, 0, 2, 5,{c5.2xlarge=15; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=8; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=3; m5zn.xlarge=8; r5.2xlarge=0; r5.large=2; r5.xlarge=9; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,91,CRITICALPATH,336.11999999999995,19, 3, 16, 12, 1, 2, 0, 1, 0, 4, 2, 0, 0, 2, 1, 4, 6, 4, 0, 5, 5, 0, 2, 1, 0, 1, 7,{c5.2xlarge=19; c5.xlarge=3; c5a.2xlarge=16; c5a.xlarge=12; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=4; r5.2xlarge=0; r5.large=5; r5.xlarge=5; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=7},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,91,CRITICALPATHREVERSE,354.03,15, 3, 13, 15, 3, 2, 0, 2, 0, 3, 1, 0, 0, 3, 1, 5, 11, 9, 0, 2, 4, 0, 0, 0, 0, 3, 3,{c5.2xlarge=15; c5.xlarge=3; c5a.2xlarge=13; c5a.xlarge=15; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=9; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=3},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,91,RESHIV2,335.97999999999996,23, 3, 14, 12, 2, 1, 0, 1, 0, 2, 1, 0, 0, 2, 2, 4, 9, 4, 0, 2, 4, 0, 0, 2, 0, 4, 6,{c5.2xlarge=23; c5.xlarge=3; c5a.2xlarge=14; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,91,RESHIV3,339.3299999999999,17, 3, 14, 13, 2, 2, 0, 1, 0, 1, 1, 0, 0, 2, 1, 2, 11, 4, 0, 3, 7, 0, 0, 3, 0, 2, 9,{c5.2xlarge=17; c5.xlarge=3; c5a.2xlarge=14; c5a.xlarge=13; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=11; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=9},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,91,RESHIMAX,336.7299999999999,17, 3, 17, 12, 2, 2, 0, 1, 0, 2, 3, 0, 0, 3, 0, 3, 6, 4, 0, 5, 4, 0, 1, 6, 0, 2, 5,{c5.2xlarge=17; c5.xlarge=3; c5a.2xlarge=17; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=3; m5.xlarge=0; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=6; m5zn.xlarge=4; r5.2xlarge=0; r5.large=5; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,91,RESHIFCFS,319.64,20, 2, 12, 11, 2, 3, 0, 1, 0, 3, 1, 0, 0, 1, 1, 7, 10, 5, 0, 3, 4, 0, 0, 2, 0, 3, 7,{c5.2xlarge=20; c5.xlarge=2; c5a.2xlarge=12; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=10; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=7},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.15,40,92,MINMIN,353.86,12, 12, 0, 10, 5, 2, 0, 3, 2, 4, 2, 9, 0, 0, 1, 10, 0, 5, 4, 0, 0, 0, 2, 1, 0, 11, 3,{c5.2xlarge=12; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=4; m5.large=2; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=4; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.15,40,92,MAXMIN,527.18,10, 11, 0, 6, 9, 2, 0, 4, 4, 5, 4, 11, 2, 0, 1, 9, 0, 3, 4, 0, 0, 0, 2, 3, 0, 5, 3,{c5.2xlarge=10; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=9; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=5; m5.large=4; m5.xlarge=11; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=4; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.15,40,92,MCT,403.50999999999993,10, 10, 0, 12, 6, 3, 0, 4, 2, 2, 3, 10, 2, 0, 0, 12, 0, 6, 1, 0, 0, 0, 1, 1, 0, 9, 4,{c5.2xlarge=10; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=10; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.15,40,92,ROUNDROBIN,823.4499999999999,4, 9, 0, 3, 9, 1, 0, 10, 8, 2, 0, 10, 4, 0, 6, 4, 0, 5, 2, 0, 0, 0, 4, 9, 0, 8, 0,{c5.2xlarge=4; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=9; d3.xlarge=1; i3.2xlarge=0; i3.large=10; i3.xlarge=8; m5.2xlarge=2; m5.large=0; m5.xlarge=10; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.15,40,92,STATIC,335.21,9, 11, 0, 6, 7, 2, 0, 8, 2, 3, 1, 12, 2, 0, 1, 11, 0, 6, 2, 0, 0, 0, 2, 0, 0, 10, 3,{c5.2xlarge=9; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=0; i3.large=8; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=12; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.15,40,92,NOML,706.87,11, 12, 0, 9, 4, 2, 0, 7, 2, 5, 2, 12, 6, 0, 3, 4, 0, 2, 2, 0, 0, 0, 3, 4, 0, 6, 2,{c5.2xlarge=11; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=0; i3.large=7; i3.xlarge=2; m5.2xlarge=5; m5.large=2; m5.xlarge=12; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.15,40,92,CUSTOMCLUSTERNOML,450.40999999999997,8, 8, 0, 7, 10, 2, 0, 8, 1, 3, 4, 9, 4, 0, 2, 8, 0, 5, 4, 0, 0, 0, 2, 3, 0, 8, 2,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=10; d3.xlarge=2; i3.2xlarge=0; i3.large=8; i3.xlarge=1; m5.2xlarge=3; m5.large=4; m5.xlarge=9; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=4; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.15,40,92,TEXTDISTANCE,349.78999999999996,11, 9, 0, 5, 6, 2, 0, 8, 0, 6, 4, 20, 4, 0, 2, 3, 0, 4, 2, 0, 0, 0, 3, 3, 0, 4, 2,{c5.2xlarge=11; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=0; i3.large=8; i3.xlarge=0; m5.2xlarge=6; m5.large=4; m5.xlarge=20; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,normal,0.15,40,92,CRITICALPATH,475.09,8, 6, 0, 10, 9, 2, 0, 6, 6, 4, 2, 12, 1, 0, 1, 8, 0, 3, 3, 0, 0, 0, 4, 7, 0, 4, 2,{c5.2xlarge=8; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=9; d3.xlarge=2; i3.2xlarge=0; i3.large=6; i3.xlarge=6; m5.2xlarge=4; m5.large=2; m5.xlarge=12; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
