Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,normal,0.2,40,0,MINMIN,1604.8399999999976,0, 53, 83, 55, 72, 55, 22, 21, 0, 52, 25, 78, 44, 0, 49, 79, 0, 28, 0, 26, 49, 73, 66, 42, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=83; c5a.xlarge=55; d3.2xlarge=72; d3.xlarge=55; i3.2xlarge=22; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=25; m5.xlarge=78; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=79; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=0; r5.large=26; r5.xlarge=49; r5a.2xlarge=73; r5a.large=66; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,normal,0.2,40,23,CRITICALPATH,1596.5599999999972,31, 26, 76, 77, 24, 76, 0, 0, 24, 25, 23, 26, 69, 0, 64, 34, 27, 26, 102, 24, 49, 22, 22, 67, 31, 26, 29,{c5.2xlarge=31; c5.xlarge=26; c5a.2xlarge=76; c5a.xlarge=77; d3.2xlarge=24; d3.xlarge=76; i3.2xlarge=0; i3.large=0; i3.xlarge=24; m5.2xlarge=25; m5.large=23; m5.xlarge=26; m5a.2xlarge=69; m5a.large=0; m5a.xlarge=64; m5zn.2xlarge=34; m5zn.large=27; m5zn.xlarge=26; r5.2xlarge=102; r5.large=24; r5.xlarge=49; r5a.2xlarge=22; r5a.large=22; r5a.xlarge=67; z1d.2xlarge=31; z1d.large=26; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,23,CRITICALPATHREVERSE,1596.4899999999973,30, 24, 79, 83, 28, 74, 0, 0, 21, 26, 24, 28, 70, 0, 62, 29, 26, 26, 103, 21, 48, 21, 23, 69, 27, 29, 29,{c5.2xlarge=30; c5.xlarge=24; c5a.2xlarge=79; c5a.xlarge=83; d3.2xlarge=28; d3.xlarge=74; i3.2xlarge=0; i3.large=0; i3.xlarge=21; m5.2xlarge=26; m5.large=24; m5.xlarge=28; m5a.2xlarge=70; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=29; m5zn.large=26; m5zn.xlarge=26; r5.2xlarge=103; r5.large=21; r5.xlarge=48; r5a.2xlarge=21; r5a.large=23; r5a.xlarge=69; z1d.2xlarge=27; z1d.large=29; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,23,RESHIV2,1596.8499999999972,32, 23, 78, 80, 25, 77, 0, 0, 21, 24, 28, 23, 72, 0, 65, 33, 28, 30, 99, 25, 46, 22, 20, 69, 27, 26, 27,{c5.2xlarge=32; c5.xlarge=23; c5a.2xlarge=78; c5a.xlarge=80; d3.2xlarge=25; d3.xlarge=77; i3.2xlarge=0; i3.large=0; i3.xlarge=21; m5.2xlarge=24; m5.large=28; m5.xlarge=23; m5a.2xlarge=72; m5a.large=0; m5a.xlarge=65; m5zn.2xlarge=33; m5zn.large=28; m5zn.xlarge=30; r5.2xlarge=99; r5.large=25; r5.xlarge=46; r5a.2xlarge=22; r5a.large=20; r5a.xlarge=69; z1d.2xlarge=27; z1d.large=26; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,23,RESHIV3,1598.679999999997,27, 24, 75, 86, 29, 72, 0, 0, 22, 27, 23, 30, 66, 0, 68, 28, 28, 26, 102, 23, 46, 24, 22, 66, 29, 29, 28,{c5.2xlarge=27; c5.xlarge=24; c5a.2xlarge=75; c5a.xlarge=86; d3.2xlarge=29; d3.xlarge=72; i3.2xlarge=0; i3.large=0; i3.xlarge=22; m5.2xlarge=27; m5.large=23; m5.xlarge=30; m5a.2xlarge=66; m5a.large=0; m5a.xlarge=68; m5zn.2xlarge=28; m5zn.large=28; m5zn.xlarge=26; r5.2xlarge=102; r5.large=23; r5.xlarge=46; r5a.2xlarge=24; r5a.large=22; r5a.xlarge=66; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,23,RESHIMAX,1596.4599999999973,27, 28, 75, 79, 25, 70, 0, 0, 25, 26, 25, 25, 69, 0, 65, 29, 30, 30, 104, 27, 46, 25, 22, 69, 27, 26, 26,{c5.2xlarge=27; c5.xlarge=28; c5a.2xlarge=75; c5a.xlarge=79; d3.2xlarge=25; d3.xlarge=70; i3.2xlarge=0; i3.large=0; i3.xlarge=25; m5.2xlarge=26; m5.large=25; m5.xlarge=25; m5a.2xlarge=69; m5a.large=0; m5a.xlarge=65; m5zn.2xlarge=29; m5zn.large=30; m5zn.xlarge=30; r5.2xlarge=104; r5.large=27; r5.xlarge=46; r5a.2xlarge=25; r5a.large=22; r5a.xlarge=69; z1d.2xlarge=27; z1d.large=26; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,23,RESHIFCFS,1596.8799999999972,30, 27, 79, 80, 24, 74, 0, 0, 23, 23, 23, 27, 67, 0, 64, 34, 27, 26, 101, 30, 45, 20, 21, 72, 31, 25, 27,{c5.2xlarge=30; c5.xlarge=27; c5a.2xlarge=79; c5a.xlarge=80; d3.2xlarge=24; d3.xlarge=74; i3.2xlarge=0; i3.large=0; i3.xlarge=23; m5.2xlarge=23; m5.large=23; m5.xlarge=27; m5a.2xlarge=67; m5a.large=0; m5a.xlarge=64; m5zn.2xlarge=34; m5zn.large=27; m5zn.xlarge=26; r5.2xlarge=101; r5.large=30; r5.xlarge=45; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=72; z1d.2xlarge=31; z1d.large=25; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,MINMIN,1610.2599999999966,27, 77, 54, 27, 24, 49, 44, 67, 74, 82, 26, 27, 48, 24, 46, 0, 28, 28, 26, 49, 0, 22, 0, 41, 57, 27, 26,{c5.2xlarge=27; c5.xlarge=77; c5a.2xlarge=54; c5a.xlarge=27; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=44; i3.large=67; i3.xlarge=74; m5.2xlarge=82; m5.large=26; m5.xlarge=27; m5a.2xlarge=48; m5a.large=24; m5a.xlarge=46; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=28; r5.2xlarge=26; r5.large=49; r5.xlarge=0; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=57; z1d.large=27; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,MAXMIN,1606.8099999999959,28, 78, 57, 28, 26, 48, 45, 66, 67, 77, 25, 26, 45, 26, 43, 0, 28, 27, 24, 47, 0, 25, 0, 46, 63, 25, 30,{c5.2xlarge=28; c5.xlarge=78; c5a.2xlarge=57; c5a.xlarge=28; d3.2xlarge=26; d3.xlarge=48; i3.2xlarge=45; i3.large=66; i3.xlarge=67; m5.2xlarge=77; m5.large=25; m5.xlarge=26; m5a.2xlarge=45; m5a.large=26; m5a.xlarge=43; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=27; r5.2xlarge=24; r5.large=47; r5.xlarge=0; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=46; z1d.2xlarge=63; z1d.large=25; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,MCT,1609.7799999999963,28, 81, 53, 26, 24, 49, 45, 68, 64, 78, 24, 26, 50, 23, 50, 0, 29, 28, 24, 49, 0, 21, 0, 46, 61, 27, 26,{c5.2xlarge=28; c5.xlarge=81; c5a.2xlarge=53; c5a.xlarge=26; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=45; i3.large=68; i3.xlarge=64; m5.2xlarge=78; m5.large=24; m5.xlarge=26; m5a.2xlarge=50; m5a.large=23; m5a.xlarge=50; m5zn.2xlarge=0; m5zn.large=29; m5zn.xlarge=28; r5.2xlarge=24; r5.large=49; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=46; z1d.2xlarge=61; z1d.large=27; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,ROUNDROBIN,1615.5699999999958,28, 84, 54, 30, 25, 46, 49, 67, 74, 71, 29, 23, 46, 21, 47, 0, 29, 27, 25, 49, 0, 21, 0, 43, 59, 27, 26,{c5.2xlarge=28; c5.xlarge=84; c5a.2xlarge=54; c5a.xlarge=30; d3.2xlarge=25; d3.xlarge=46; i3.2xlarge=49; i3.large=67; i3.xlarge=74; m5.2xlarge=71; m5.large=29; m5.xlarge=23; m5a.2xlarge=46; m5a.large=21; m5a.xlarge=47; m5zn.2xlarge=0; m5zn.large=29; m5zn.xlarge=27; r5.2xlarge=25; r5.large=49; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=43; z1d.2xlarge=59; z1d.large=27; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,STATIC,1629.7099999999966,30, 85, 60, 27, 24, 56, 45, 64, 66, 78, 23, 26, 45, 20, 44, 0, 31, 29, 23, 49, 0, 22, 0, 44, 56, 25, 28,{c5.2xlarge=30; c5.xlarge=85; c5a.2xlarge=60; c5a.xlarge=27; d3.2xlarge=24; d3.xlarge=56; i3.2xlarge=45; i3.large=64; i3.xlarge=66; m5.2xlarge=78; m5.large=23; m5.xlarge=26; m5a.2xlarge=45; m5a.large=20; m5a.xlarge=44; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=29; r5.2xlarge=23; r5.large=49; r5.xlarge=0; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=44; z1d.2xlarge=56; z1d.large=25; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,NOML,1613.829999999996,31, 75, 55, 27, 24, 47, 47, 70, 65, 80, 26, 25, 46, 22, 45, 0, 26, 30, 27, 50, 0, 24, 0, 43, 57, 32, 26,{c5.2xlarge=31; c5.xlarge=75; c5a.2xlarge=55; c5a.xlarge=27; d3.2xlarge=24; d3.xlarge=47; i3.2xlarge=47; i3.large=70; i3.xlarge=65; m5.2xlarge=80; m5.large=26; m5.xlarge=25; m5a.2xlarge=46; m5a.large=22; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=30; r5.2xlarge=27; r5.large=50; r5.xlarge=0; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=43; z1d.2xlarge=57; z1d.large=32; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,CUSTOMCLUSTERNOML,1607.9999999999966,29, 73, 54, 29, 27, 47, 49, 66, 68, 86, 22, 27, 48, 21, 43, 0, 31, 30, 25, 46, 0, 20, 0, 44, 62, 25, 28,{c5.2xlarge=29; c5.xlarge=73; c5a.2xlarge=54; c5a.xlarge=29; d3.2xlarge=27; d3.xlarge=47; i3.2xlarge=49; i3.large=66; i3.xlarge=68; m5.2xlarge=86; m5.large=22; m5.xlarge=27; m5a.2xlarge=48; m5a.large=21; m5a.xlarge=43; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=30; r5.2xlarge=25; r5.large=46; r5.xlarge=0; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=44; z1d.2xlarge=62; z1d.large=25; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,TEXTDISTANCE,1609.639999999996,26, 75, 51, 28, 24, 53, 46, 65, 67, 84, 27, 24, 46, 23, 45, 0, 30, 30, 25, 52, 0, 21, 0, 47, 56, 26, 29,{c5.2xlarge=26; c5.xlarge=75; c5a.2xlarge=51; c5a.xlarge=28; d3.2xlarge=24; d3.xlarge=53; i3.2xlarge=46; i3.large=65; i3.xlarge=67; m5.2xlarge=84; m5.large=27; m5.xlarge=24; m5a.2xlarge=46; m5a.large=23; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=30; m5zn.xlarge=30; r5.2xlarge=25; r5.large=52; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=47; z1d.2xlarge=56; z1d.large=26; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,CRITICALPATH,1608.1699999999962,30, 77, 52, 28, 29, 49, 46, 67, 69, 80, 25, 24, 45, 28, 44, 0, 27, 30, 24, 52, 0, 24, 0, 42, 55, 29, 24,{c5.2xlarge=30; c5.xlarge=77; c5a.2xlarge=52; c5a.xlarge=28; d3.2xlarge=29; d3.xlarge=49; i3.2xlarge=46; i3.large=67; i3.xlarge=69; m5.2xlarge=80; m5.large=25; m5.xlarge=24; m5a.2xlarge=45; m5a.large=28; m5a.xlarge=44; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=30; r5.2xlarge=24; r5.large=52; r5.xlarge=0; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=42; z1d.2xlarge=55; z1d.large=29; z1d.xlarge=24},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,CRITICALPATHREVERSE,1608.6599999999962,27, 79, 50, 27, 27, 52, 42, 70, 65, 78, 25, 26, 46, 22, 49, 0, 26, 31, 27, 45, 0, 20, 0, 50, 61, 28, 27,{c5.2xlarge=27; c5.xlarge=79; c5a.2xlarge=50; c5a.xlarge=27; d3.2xlarge=27; d3.xlarge=52; i3.2xlarge=42; i3.large=70; i3.xlarge=65; m5.2xlarge=78; m5.large=25; m5.xlarge=26; m5a.2xlarge=46; m5a.large=22; m5a.xlarge=49; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=31; r5.2xlarge=27; r5.large=45; r5.xlarge=0; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=50; z1d.2xlarge=61; z1d.large=28; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,RESHIV2,1607.9499999999962,29, 80, 53, 27, 26, 54, 46, 68, 69, 76, 24, 25, 45, 23, 51, 0, 25, 32, 27, 48, 0, 22, 0, 41, 52, 29, 28,{c5.2xlarge=29; c5.xlarge=80; c5a.2xlarge=53; c5a.xlarge=27; d3.2xlarge=26; d3.xlarge=54; i3.2xlarge=46; i3.large=68; i3.xlarge=69; m5.2xlarge=76; m5.large=24; m5.xlarge=25; m5a.2xlarge=45; m5a.large=23; m5a.xlarge=51; m5zn.2xlarge=0; m5zn.large=25; m5zn.xlarge=32; r5.2xlarge=27; r5.large=48; r5.xlarge=0; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=52; z1d.large=29; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,RESHIV3,1610.1499999999962,28, 77, 50, 29, 26, 49, 46, 69, 65, 77, 27, 28, 45, 25, 45, 0, 27, 33, 25, 48, 0, 24, 0, 46, 55, 29, 27,{c5.2xlarge=28; c5.xlarge=77; c5a.2xlarge=50; c5a.xlarge=29; d3.2xlarge=26; d3.xlarge=49; i3.2xlarge=46; i3.large=69; i3.xlarge=65; m5.2xlarge=77; m5.large=27; m5.xlarge=28; m5a.2xlarge=45; m5a.large=25; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=33; r5.2xlarge=25; r5.large=48; r5.xlarge=0; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=46; z1d.2xlarge=55; z1d.large=29; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,24,RESHIMAX,1607.7099999999964,31, 76, 56, 28, 27, 50, 47, 65, 68, 79, 28, 27, 46, 25, 43, 0, 26, 29, 23, 50, 0, 24, 0, 43, 56, 29, 24,{c5.2xlarge=31; c5.xlarge=76; c5a.2xlarge=56; c5a.xlarge=28; d3.2xlarge=27; d3.xlarge=50; i3.2xlarge=47; i3.large=65; i3.xlarge=68; m5.2xlarge=79; m5.large=28; m5.xlarge=27; m5a.2xlarge=46; m5a.large=25; m5a.xlarge=43; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=29; r5.2xlarge=23; r5.large=50; r5.xlarge=0; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=43; z1d.2xlarge=56; z1d.large=29; z1d.xlarge=24},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
