Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,normal,0.1,40,0,MINMIN,1604.3499999999976,0, 48, 86, 54, 75, 50, 27, 22, 0, 54, 23, 77, 50, 0, 53, 86, 0, 27, 0, 22, 48, 64, 64, 43, 0, 0, 27,{c5.2xlarge=0; c5.xlarge=48; c5a.2xlarge=86; c5a.xlarge=54; d3.2xlarge=75; d3.xlarge=50; i3.2xlarge=27; i3.large=22; i3.xlarge=0; m5.2xlarge=54; m5.large=23; m5.xlarge=77; m5a.2xlarge=50; m5a.large=0; m5a.xlarge=53; m5zn.2xlarge=86; m5zn.large=0; m5zn.xlarge=27; r5.2xlarge=0; r5.large=22; r5.xlarge=48; r5a.2xlarge=64; r5a.large=64; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,normal,0.1,40,51,CUSTOMCLUSTERNOML,1613.3699999999965,0, 0, 55, 55, 28, 0, 44, 83, 44, 54, 26, 0, 48, 46, 0, 0, 59, 89, 24, 0, 73, 94, 21, 43, 0, 83, 31,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=55; d3.2xlarge=28; d3.xlarge=0; i3.2xlarge=44; i3.large=83; i3.xlarge=44; m5.2xlarge=54; m5.large=26; m5.xlarge=0; m5a.2xlarge=48; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=59; m5zn.xlarge=89; r5.2xlarge=24; r5.large=0; r5.xlarge=73; r5a.2xlarge=94; r5a.large=21; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=83; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,normal,0.1,40,51,TEXTDISTANCE,1613.9699999999966,0, 0, 55, 56, 25, 0, 44, 85, 40, 56, 28, 0, 48, 50, 0, 0, 61, 89, 25, 0, 76, 90, 20, 44, 0, 79, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=56; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=44; i3.large=85; i3.xlarge=40; m5.2xlarge=56; m5.large=28; m5.xlarge=0; m5a.2xlarge=48; m5a.large=50; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=61; m5zn.xlarge=89; r5.2xlarge=25; r5.large=0; r5.xlarge=76; r5a.2xlarge=90; r5a.large=20; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=79; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,normal,0.1,40,51,CRITICALPATH,1612.589999999997,0, 0, 55, 53, 28, 0, 44, 85, 46, 53, 26, 0, 51, 50, 0, 0, 58, 92, 26, 0, 74, 88, 23, 43, 0, 77, 28,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=53; d3.2xlarge=28; d3.xlarge=0; i3.2xlarge=44; i3.large=85; i3.xlarge=46; m5.2xlarge=53; m5.large=26; m5.xlarge=0; m5a.2xlarge=51; m5a.large=50; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=92; r5.2xlarge=26; r5.large=0; r5.xlarge=74; r5a.2xlarge=88; r5a.large=23; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=77; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,normal,0.1,40,51,CRITICALPATHREVERSE,1613.1299999999972,0, 0, 57, 51, 27, 0, 46, 90, 47, 52, 26, 0, 42, 46, 0, 0, 56, 91, 24, 0, 78, 91, 25, 43, 0, 81, 27,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=51; d3.2xlarge=27; d3.xlarge=0; i3.2xlarge=46; i3.large=90; i3.xlarge=47; m5.2xlarge=52; m5.large=26; m5.xlarge=0; m5a.2xlarge=42; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=56; m5zn.xlarge=91; r5.2xlarge=24; r5.large=0; r5.xlarge=78; r5a.2xlarge=91; r5a.large=25; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=81; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,normal,0.1,40,51,RESHIV2,1612.0799999999972,0, 0, 54, 54, 27, 0, 46, 88, 48, 51, 26, 0, 48, 46, 0, 0, 57, 88, 25, 0, 78, 90, 21, 48, 0, 75, 30,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=54; d3.2xlarge=27; d3.xlarge=0; i3.2xlarge=46; i3.large=88; i3.xlarge=48; m5.2xlarge=51; m5.large=26; m5.xlarge=0; m5a.2xlarge=48; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=57; m5zn.xlarge=88; r5.2xlarge=25; r5.large=0; r5.xlarge=78; r5a.2xlarge=90; r5a.large=21; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=75; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,normal,0.1,40,51,RESHIV3,1614.869999999997,0, 0, 54, 54, 24, 0, 46, 86, 43, 55, 29, 0, 47, 50, 0, 0, 60, 93, 27, 0, 72, 89, 22, 45, 0, 75, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=54; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=46; i3.large=86; i3.xlarge=43; m5.2xlarge=55; m5.large=29; m5.xlarge=0; m5a.2xlarge=47; m5a.large=50; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=60; m5zn.xlarge=93; r5.2xlarge=27; r5.large=0; r5.xlarge=72; r5a.2xlarge=89; r5a.large=22; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=75; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,normal,0.1,40,51,RESHIMAX,1612.5899999999972,0, 0, 57, 52, 26, 0, 50, 89, 46, 51, 24, 0, 47, 49, 0, 0, 55, 88, 28, 0, 77, 93, 20, 43, 0, 80, 25,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=52; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=50; i3.large=89; i3.xlarge=46; m5.2xlarge=51; m5.large=24; m5.xlarge=0; m5a.2xlarge=47; m5a.large=49; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=88; r5.2xlarge=28; r5.large=0; r5.xlarge=77; r5a.2xlarge=93; r5a.large=20; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=80; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,normal,0.1,40,51,RESHIFCFS,1612.3699999999974,0, 0, 54, 51, 27, 0, 46, 87, 42, 49, 28, 0, 49, 51, 0, 0, 56, 92, 27, 0, 81, 92, 20, 45, 0, 74, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=51; d3.2xlarge=27; d3.xlarge=0; i3.2xlarge=46; i3.large=87; i3.xlarge=42; m5.2xlarge=49; m5.large=28; m5.xlarge=0; m5a.2xlarge=49; m5a.large=51; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=56; m5zn.xlarge=92; r5.2xlarge=27; r5.large=0; r5.xlarge=81; r5a.2xlarge=92; r5a.large=20; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=74; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,normal,0.1,40,52,MINMIN,1594.389999999998,27, 100, 48, 27, 78, 0, 21, 0, 0, 53, 0, 75, 21, 21, 94, 29, 53, 84, 46, 25, 25, 67, 0, 0, 81, 25, 0,{c5.2xlarge=27; c5.xlarge=100; c5a.2xlarge=48; c5a.xlarge=27; d3.2xlarge=78; d3.xlarge=0; i3.2xlarge=21; i3.large=0; i3.xlarge=0; m5.2xlarge=53; m5.large=0; m5.xlarge=75; m5a.2xlarge=21; m5a.large=21; m5a.xlarge=94; m5zn.2xlarge=29; m5zn.large=53; m5zn.xlarge=84; r5.2xlarge=46; r5.large=25; r5.xlarge=25; r5a.2xlarge=67; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=81; z1d.large=25; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,MAXMIN,1592.2199999999973,28, 103, 50, 29, 75, 0, 20, 0, 0, 52, 0, 73, 22, 21, 88, 28, 53, 88, 49, 24, 21, 68, 0, 0, 84, 24, 0,{c5.2xlarge=28; c5.xlarge=103; c5a.2xlarge=50; c5a.xlarge=29; d3.2xlarge=75; d3.xlarge=0; i3.2xlarge=20; i3.large=0; i3.xlarge=0; m5.2xlarge=52; m5.large=0; m5.xlarge=73; m5a.2xlarge=22; m5a.large=21; m5a.xlarge=88; m5zn.2xlarge=28; m5zn.large=53; m5zn.xlarge=88; r5.2xlarge=49; r5.large=24; r5.xlarge=21; r5a.2xlarge=68; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=84; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,MCT,1589.5999999999974,25, 98, 49, 25, 74, 0, 23, 0, 0, 55, 0, 75, 23, 24, 89, 29, 54, 79, 49, 25, 25, 71, 0, 0, 83, 25, 0,{c5.2xlarge=25; c5.xlarge=98; c5a.2xlarge=49; c5a.xlarge=25; d3.2xlarge=74; d3.xlarge=0; i3.2xlarge=23; i3.large=0; i3.xlarge=0; m5.2xlarge=55; m5.large=0; m5.xlarge=75; m5a.2xlarge=23; m5a.large=24; m5a.xlarge=89; m5zn.2xlarge=29; m5zn.large=54; m5zn.xlarge=79; r5.2xlarge=49; r5.large=25; r5.xlarge=25; r5a.2xlarge=71; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=83; z1d.large=25; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,ROUNDROBIN,1613.2499999999982,25, 98, 54, 27, 77, 0, 31, 0, 0, 51, 0, 72, 22, 24, 86, 30, 50, 82, 49, 21, 26, 68, 0, 0, 83, 24, 0,{c5.2xlarge=25; c5.xlarge=98; c5a.2xlarge=54; c5a.xlarge=27; d3.2xlarge=77; d3.xlarge=0; i3.2xlarge=31; i3.large=0; i3.xlarge=0; m5.2xlarge=51; m5.large=0; m5.xlarge=72; m5a.2xlarge=22; m5a.large=24; m5a.xlarge=86; m5zn.2xlarge=30; m5zn.large=50; m5zn.xlarge=82; r5.2xlarge=49; r5.large=21; r5.xlarge=26; r5a.2xlarge=68; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=83; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,STATIC,1617.7199999999975,29, 106, 56, 27, 75, 0, 25, 0, 0, 51, 0, 70, 19, 21, 83, 31, 59, 80, 49, 24, 22, 64, 0, 0, 83, 26, 0,{c5.2xlarge=29; c5.xlarge=106; c5a.2xlarge=56; c5a.xlarge=27; d3.2xlarge=75; d3.xlarge=0; i3.2xlarge=25; i3.large=0; i3.xlarge=0; m5.2xlarge=51; m5.large=0; m5.xlarge=70; m5a.2xlarge=19; m5a.large=21; m5a.xlarge=83; m5zn.2xlarge=31; m5zn.large=59; m5zn.xlarge=80; r5.2xlarge=49; r5.large=24; r5.xlarge=22; r5a.2xlarge=64; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=83; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,NOML,1596.439999999998,29, 95, 53, 28, 70, 0, 26, 0, 0, 52, 0, 73, 22, 22, 92, 29, 58, 79, 47, 25, 25, 68, 0, 0, 82, 25, 0,{c5.2xlarge=29; c5.xlarge=95; c5a.2xlarge=53; c5a.xlarge=28; d3.2xlarge=70; d3.xlarge=0; i3.2xlarge=26; i3.large=0; i3.xlarge=0; m5.2xlarge=52; m5.large=0; m5.xlarge=73; m5a.2xlarge=22; m5a.large=22; m5a.xlarge=92; m5zn.2xlarge=29; m5zn.large=58; m5zn.xlarge=79; r5.2xlarge=47; r5.large=25; r5.xlarge=25; r5a.2xlarge=68; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=82; z1d.large=25; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,CUSTOMCLUSTERNOML,1590.2999999999977,27, 99, 57, 26, 78, 0, 20, 0, 0, 50, 0, 73, 21, 22, 90, 28, 55, 83, 47, 22, 25, 68, 0, 0, 85, 24, 0,{c5.2xlarge=27; c5.xlarge=99; c5a.2xlarge=57; c5a.xlarge=26; d3.2xlarge=78; d3.xlarge=0; i3.2xlarge=20; i3.large=0; i3.xlarge=0; m5.2xlarge=50; m5.large=0; m5.xlarge=73; m5a.2xlarge=21; m5a.large=22; m5a.xlarge=90; m5zn.2xlarge=28; m5zn.large=55; m5zn.xlarge=83; r5.2xlarge=47; r5.large=22; r5.xlarge=25; r5a.2xlarge=68; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=85; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,TEXTDISTANCE,1589.6999999999978,27, 98, 52, 26, 75, 0, 23, 0, 0, 48, 0, 77, 21, 21, 90, 31, 53, 78, 48, 25, 26, 74, 0, 0, 81, 26, 0,{c5.2xlarge=27; c5.xlarge=98; c5a.2xlarge=52; c5a.xlarge=26; d3.2xlarge=75; d3.xlarge=0; i3.2xlarge=23; i3.large=0; i3.xlarge=0; m5.2xlarge=48; m5.large=0; m5.xlarge=77; m5a.2xlarge=21; m5a.large=21; m5a.xlarge=90; m5zn.2xlarge=31; m5zn.large=53; m5zn.xlarge=78; r5.2xlarge=48; r5.large=25; r5.xlarge=26; r5a.2xlarge=74; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=81; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,CRITICALPATH,1590.9599999999982,26, 95, 56, 27, 73, 0, 26, 0, 0, 50, 0, 73, 21, 23, 89, 33, 53, 84, 50, 21, 26, 67, 0, 0, 81, 26, 0,{c5.2xlarge=26; c5.xlarge=95; c5a.2xlarge=56; c5a.xlarge=27; d3.2xlarge=73; d3.xlarge=0; i3.2xlarge=26; i3.large=0; i3.xlarge=0; m5.2xlarge=50; m5.large=0; m5.xlarge=73; m5a.2xlarge=21; m5a.large=23; m5a.xlarge=89; m5zn.2xlarge=33; m5zn.large=53; m5zn.xlarge=84; r5.2xlarge=50; r5.large=21; r5.xlarge=26; r5a.2xlarge=67; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=81; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,CRITICALPATHREVERSE,1590.0499999999981,27, 104, 49, 25, 81, 0, 21, 0, 0, 49, 0, 73, 23, 21, 83, 30, 60, 80, 51, 26, 25, 70, 0, 0, 80, 22, 0,{c5.2xlarge=27; c5.xlarge=104; c5a.2xlarge=49; c5a.xlarge=25; d3.2xlarge=81; d3.xlarge=0; i3.2xlarge=21; i3.large=0; i3.xlarge=0; m5.2xlarge=49; m5.large=0; m5.xlarge=73; m5a.2xlarge=23; m5a.large=21; m5a.xlarge=83; m5zn.2xlarge=30; m5zn.large=60; m5zn.xlarge=80; r5.2xlarge=51; r5.large=26; r5.xlarge=25; r5a.2xlarge=70; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=80; z1d.large=22; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.1,40,52,RESHIV2,1590.5499999999981,30, 100, 52, 27, 73, 0, 21, 0, 0, 52, 0, 74, 25, 26, 86, 33, 50, 82, 48, 22, 26, 70, 0, 0, 79, 24, 0,{c5.2xlarge=30; c5.xlarge=100; c5a.2xlarge=52; c5a.xlarge=27; d3.2xlarge=73; d3.xlarge=0; i3.2xlarge=21; i3.large=0; i3.xlarge=0; m5.2xlarge=52; m5.large=0; m5.xlarge=74; m5a.2xlarge=25; m5a.large=26; m5a.xlarge=86; m5zn.2xlarge=33; m5zn.large=50; m5zn.xlarge=82; r5.2xlarge=48; r5.large=22; r5.xlarge=26; r5a.2xlarge=70; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=79; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
