Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.1,40,0,MINMIN,1609.9499999999982,0, 49, 84, 53, 73, 51, 22, 26, 0, 51, 25, 75, 51, 0, 46, 83, 0, 26, 0, 24, 53, 68, 66, 46, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=84; c5a.xlarge=53; d3.2xlarge=73; d3.xlarge=51; i3.2xlarge=22; i3.large=26; i3.xlarge=0; m5.2xlarge=51; m5.large=25; m5.xlarge=75; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=0; r5.large=24; r5.xlarge=53; r5a.2xlarge=68; r5a.large=66; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.1,40,17,MCT,1593.1499999999965,75, 0, 26, 0, 75, 148, 45, 24, 0, 0, 23, 45, 47, 0, 47, 57, 52, 87, 52, 24, 25, 21, 0, 24, 0, 25, 78,{c5.2xlarge=75; c5.xlarge=0; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=75; d3.xlarge=148; i3.2xlarge=45; i3.large=24; i3.xlarge=0; m5.2xlarge=0; m5.large=23; m5.xlarge=45; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=57; m5zn.large=52; m5zn.xlarge=87; r5.2xlarge=52; r5.large=24; r5.xlarge=25; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=78},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,ROUNDROBIN,1595.2199999999968,81, 0, 26, 0, 73, 144, 43, 22, 0, 0, 23, 45, 49, 0, 49, 52, 55, 89, 53, 21, 25, 20, 0, 23, 0, 23, 84,{c5.2xlarge=81; c5.xlarge=0; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=73; d3.xlarge=144; i3.2xlarge=43; i3.large=22; i3.xlarge=0; m5.2xlarge=0; m5.large=23; m5.xlarge=45; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=52; m5zn.large=55; m5zn.xlarge=89; r5.2xlarge=53; r5.large=21; r5.xlarge=25; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=84},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,STATIC,1614.9499999999966,84, 0, 27, 0, 76, 154, 45, 20, 0, 0, 21, 43, 44, 0, 44, 61, 57, 84, 48, 20, 25, 20, 0, 19, 0, 26, 82,{c5.2xlarge=84; c5.xlarge=0; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=76; d3.xlarge=154; i3.2xlarge=45; i3.large=20; i3.xlarge=0; m5.2xlarge=0; m5.large=21; m5.xlarge=43; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=61; m5zn.large=57; m5zn.xlarge=84; r5.2xlarge=48; r5.large=20; r5.xlarge=25; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=19; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=82},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,NOML,1601.3099999999968,84, 0, 26, 0, 75, 145, 45, 21, 0, 0, 29, 50, 46, 0, 46, 58, 50, 78, 49, 23, 24, 24, 0, 23, 0, 26, 78,{c5.2xlarge=84; c5.xlarge=0; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=75; d3.xlarge=145; i3.2xlarge=45; i3.large=21; i3.xlarge=0; m5.2xlarge=0; m5.large=29; m5.xlarge=50; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=58; m5zn.large=50; m5zn.xlarge=78; r5.2xlarge=49; r5.large=23; r5.xlarge=24; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=78},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,CUSTOMCLUSTERNOML,1592.9999999999966,81, 0, 28, 0, 81, 146, 44, 20, 0, 0, 23, 48, 46, 0, 45, 54, 56, 79, 56, 23, 24, 24, 0, 21, 0, 25, 76,{c5.2xlarge=81; c5.xlarge=0; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=81; d3.xlarge=146; i3.2xlarge=44; i3.large=20; i3.xlarge=0; m5.2xlarge=0; m5.large=23; m5.xlarge=48; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=54; m5zn.large=56; m5zn.xlarge=79; r5.2xlarge=56; r5.large=23; r5.xlarge=24; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=76},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,TEXTDISTANCE,1593.5299999999963,79, 0, 24, 0, 78, 147, 44, 24, 0, 0, 26, 51, 46, 0, 44, 55, 47, 83, 54, 21, 23, 25, 0, 25, 0, 25, 79,{c5.2xlarge=79; c5.xlarge=0; c5a.2xlarge=24; c5a.xlarge=0; d3.2xlarge=78; d3.xlarge=147; i3.2xlarge=44; i3.large=24; i3.xlarge=0; m5.2xlarge=0; m5.large=26; m5.xlarge=51; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=55; m5zn.large=47; m5zn.xlarge=83; r5.2xlarge=54; r5.large=21; r5.xlarge=23; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=79},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,CRITICALPATH,1594.1099999999965,83, 0, 28, 0, 73, 139, 44, 23, 0, 0, 22, 49, 49, 0, 46, 58, 53, 80, 52, 24, 26, 26, 0, 23, 0, 26, 76,{c5.2xlarge=83; c5.xlarge=0; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=73; d3.xlarge=139; i3.2xlarge=44; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=22; m5.xlarge=49; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=58; m5zn.large=53; m5zn.xlarge=80; r5.2xlarge=52; r5.large=24; r5.xlarge=26; r5a.2xlarge=26; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=76},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,CRITICALPATHREVERSE,1594.2899999999966,79, 0, 25, 0, 78, 154, 48, 25, 0, 0, 22, 43, 45, 0, 42, 61, 57, 75, 48, 25, 25, 21, 0, 25, 0, 27, 75,{c5.2xlarge=79; c5.xlarge=0; c5a.2xlarge=25; c5a.xlarge=0; d3.2xlarge=78; d3.xlarge=154; i3.2xlarge=48; i3.large=25; i3.xlarge=0; m5.2xlarge=0; m5.large=22; m5.xlarge=43; m5a.2xlarge=45; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=61; m5zn.large=57; m5zn.xlarge=75; r5.2xlarge=48; r5.large=25; r5.xlarge=25; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=75},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,RESHIV2,1593.8299999999965,78, 0, 27, 0, 68, 151, 46, 23, 0, 0, 22, 45, 47, 0, 44, 57, 58, 83, 52, 23, 27, 21, 0, 22, 0, 24, 82,{c5.2xlarge=78; c5.xlarge=0; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=68; d3.xlarge=151; i3.2xlarge=46; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=22; m5.xlarge=45; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=57; m5zn.large=58; m5zn.xlarge=83; r5.2xlarge=52; r5.large=23; r5.xlarge=27; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=82},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,RESHIV3,1595.6499999999967,75, 0, 31, 0, 82, 147, 45, 22, 0, 0, 22, 44, 46, 0, 41, 56, 55, 80, 49, 23, 27, 27, 0, 21, 0, 27, 80,{c5.2xlarge=75; c5.xlarge=0; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=82; d3.xlarge=147; i3.2xlarge=45; i3.large=22; i3.xlarge=0; m5.2xlarge=0; m5.large=22; m5.xlarge=44; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=56; m5zn.large=55; m5zn.xlarge=80; r5.2xlarge=49; r5.large=23; r5.xlarge=27; r5a.2xlarge=27; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=80},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,RESHIMAX,1594.7099999999969,79, 0, 26, 0, 73, 153, 43, 21, 0, 0, 21, 49, 44, 0, 42, 55, 53, 79, 52, 24, 25, 24, 0, 27, 0, 24, 86,{c5.2xlarge=79; c5.xlarge=0; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=73; d3.xlarge=153; i3.2xlarge=43; i3.large=21; i3.xlarge=0; m5.2xlarge=0; m5.large=21; m5.xlarge=49; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=55; m5zn.large=53; m5zn.xlarge=79; r5.2xlarge=52; r5.large=24; r5.xlarge=25; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=27; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=86},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,17,RESHIFCFS,1595.0199999999968,80, 0, 26, 0, 76, 147, 44, 24, 0, 0, 23, 51, 46, 0, 44, 60, 54, 78, 47, 24, 24, 23, 0, 22, 0, 26, 81,{c5.2xlarge=80; c5.xlarge=0; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=76; d3.xlarge=147; i3.2xlarge=44; i3.large=24; i3.xlarge=0; m5.2xlarge=0; m5.large=23; m5.xlarge=51; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=60; m5zn.large=54; m5zn.xlarge=78; r5.2xlarge=47; r5.large=24; r5.xlarge=24; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=81},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.1,40,18,MINMIN,1597.4299999999964,27, 0, 78, 56, 25, 50, 70, 22, 0, 0, 25, 25, 20, 66, 44, 28, 26, 58, 53, 43, 0, 47, 19, 0, 87, 50, 81,{c5.2xlarge=27; c5.xlarge=0; c5a.2xlarge=78; c5a.xlarge=56; d3.2xlarge=25; d3.xlarge=50; i3.2xlarge=70; i3.large=22; i3.xlarge=0; m5.2xlarge=0; m5.large=25; m5.xlarge=25; m5a.2xlarge=20; m5a.large=66; m5a.xlarge=44; m5zn.2xlarge=28; m5zn.large=26; m5zn.xlarge=58; r5.2xlarge=53; r5.large=43; r5.xlarge=0; r5a.2xlarge=47; r5a.large=19; r5a.xlarge=0; z1d.2xlarge=87; z1d.large=50; z1d.xlarge=81},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.1,40,18,MAXMIN,1599.889999999997,28, 0, 79, 51, 26, 49, 67, 21, 0, 0, 26, 24, 23, 67, 48, 27, 32, 55, 51, 46, 0, 43, 24, 0, 85, 52, 76,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=79; c5a.xlarge=51; d3.2xlarge=26; d3.xlarge=49; i3.2xlarge=67; i3.large=21; i3.xlarge=0; m5.2xlarge=0; m5.large=26; m5.xlarge=24; m5a.2xlarge=23; m5a.large=67; m5a.xlarge=48; m5zn.2xlarge=27; m5zn.large=32; m5zn.xlarge=55; r5.2xlarge=51; r5.large=46; r5.xlarge=0; r5a.2xlarge=43; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=85; z1d.large=52; z1d.xlarge=76},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.1,40,18,MCT,1594.3799999999965,26, 0, 76, 51, 27, 51, 67, 23, 0, 0, 23, 27, 22, 74, 44, 29, 26, 56, 52, 45, 0, 43, 25, 0, 84, 52, 77,{c5.2xlarge=26; c5.xlarge=0; c5a.2xlarge=76; c5a.xlarge=51; d3.2xlarge=27; d3.xlarge=51; i3.2xlarge=67; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=23; m5.xlarge=27; m5a.2xlarge=22; m5a.large=74; m5a.xlarge=44; m5zn.2xlarge=29; m5zn.large=26; m5zn.xlarge=56; r5.2xlarge=52; r5.large=45; r5.xlarge=0; r5a.2xlarge=43; r5a.large=25; r5a.xlarge=0; z1d.2xlarge=84; z1d.large=52; z1d.xlarge=77},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.1,40,18,ROUNDROBIN,1596.2799999999968,29, 0, 73, 50, 25, 53, 68, 23, 0, 0, 27, 24, 24, 63, 42, 27, 27, 53, 56, 49, 0, 45, 22, 0, 92, 51, 77,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=73; c5a.xlarge=50; d3.2xlarge=25; d3.xlarge=53; i3.2xlarge=68; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=27; m5.xlarge=24; m5a.2xlarge=24; m5a.large=63; m5a.xlarge=42; m5zn.2xlarge=27; m5zn.large=27; m5zn.xlarge=53; r5.2xlarge=56; r5.large=49; r5.xlarge=0; r5a.2xlarge=45; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=92; z1d.large=51; z1d.xlarge=77},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.1,40,18,STATIC,1622.7199999999962,29, 0, 82, 54, 24, 54, 65, 22, 0, 0, 24, 26, 22, 63, 41, 31, 28, 57, 50, 44, 0, 42, 19, 0, 91, 51, 81,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=82; c5a.xlarge=54; d3.2xlarge=24; d3.xlarge=54; i3.2xlarge=65; i3.large=22; i3.xlarge=0; m5.2xlarge=0; m5.large=24; m5.xlarge=26; m5a.2xlarge=22; m5a.large=63; m5a.xlarge=41; m5zn.2xlarge=31; m5zn.large=28; m5zn.xlarge=57; r5.2xlarge=50; r5.large=44; r5.xlarge=0; r5a.2xlarge=42; r5a.large=19; r5a.xlarge=0; z1d.2xlarge=91; z1d.large=51; z1d.xlarge=81},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.1,40,18,NOML,1601.409999999997,31, 0, 80, 49, 24, 54, 66, 23, 0, 0, 23, 24, 25, 65, 45, 31, 26, 54, 50, 45, 0, 47, 22, 0, 83, 48, 85,{c5.2xlarge=31; c5.xlarge=0; c5a.2xlarge=80; c5a.xlarge=49; d3.2xlarge=24; d3.xlarge=54; i3.2xlarge=66; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=23; m5.xlarge=24; m5a.2xlarge=25; m5a.large=65; m5a.xlarge=45; m5zn.2xlarge=31; m5zn.large=26; m5zn.xlarge=54; r5.2xlarge=50; r5.large=45; r5.xlarge=0; r5a.2xlarge=47; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=83; z1d.large=48; z1d.xlarge=85},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.1,40,18,CUSTOMCLUSTERNOML,1595.0499999999968,31, 0, 76, 52, 27, 48, 68, 22, 0, 0, 22, 28, 24, 67, 41, 31, 29, 51, 52, 46, 0, 43, 21, 0, 89, 49, 83,{c5.2xlarge=31; c5.xlarge=0; c5a.2xlarge=76; c5a.xlarge=52; d3.2xlarge=27; d3.xlarge=48; i3.2xlarge=68; i3.large=22; i3.xlarge=0; m5.2xlarge=0; m5.large=22; m5.xlarge=28; m5a.2xlarge=24; m5a.large=67; m5a.xlarge=41; m5zn.2xlarge=31; m5zn.large=29; m5zn.xlarge=51; r5.2xlarge=52; r5.large=46; r5.xlarge=0; r5a.2xlarge=43; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=89; z1d.large=49; z1d.xlarge=83},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
