Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,exponential,0.1,40,0,MINMIN,250.9799999999999,0, 56, 84, 58, 72, 55, 22, 21, 0, 50, 28, 73, 41, 0, 41, 94, 0, 32, 0, 27, 51, 58, 65, 42, 0, 0, 30,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=84; c5a.xlarge=58; d3.2xlarge=72; d3.xlarge=55; i3.2xlarge=22; i3.large=21; i3.xlarge=0; m5.2xlarge=50; m5.large=28; m5.xlarge=73; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=51; r5a.2xlarge=58; r5a.large=65; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.1,40,77,RESHIV2,233.9599999999998,0, 0, 29, 171, 24, 50, 0, 40, 61, 71, 54, 23, 41, 43, 83, 30, 35, 30, 0, 0, 49, 0, 0, 21, 27, 60, 58,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=29; c5a.xlarge=171; d3.2xlarge=24; d3.xlarge=50; i3.2xlarge=0; i3.large=40; i3.xlarge=61; m5.2xlarge=71; m5.large=54; m5.xlarge=23; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=83; m5zn.2xlarge=30; m5zn.large=35; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=49; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=27; z1d.large=60; z1d.xlarge=58},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,exponential,0.1,40,77,RESHIV3,234.56999999999985,0, 0, 27, 171, 23, 50, 0, 41, 62, 70, 55, 24, 42, 43, 82, 31, 36, 29, 0, 0, 48, 0, 0, 22, 28, 59, 57,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=27; c5a.xlarge=171; d3.2xlarge=23; d3.xlarge=50; i3.2xlarge=0; i3.large=41; i3.xlarge=62; m5.2xlarge=70; m5.large=55; m5.xlarge=24; m5a.2xlarge=42; m5a.large=43; m5a.xlarge=82; m5zn.2xlarge=31; m5zn.large=36; m5zn.xlarge=29; r5.2xlarge=0; r5.large=0; r5.xlarge=48; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=28; z1d.large=59; z1d.xlarge=57},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,exponential,0.1,40,77,RESHIMAX,234.10999999999984,0, 0, 27, 170, 23, 51, 0, 42, 61, 70, 54, 24, 41, 43, 82, 30, 35, 30, 0, 0, 50, 0, 0, 21, 28, 60, 58,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=27; c5a.xlarge=170; d3.2xlarge=23; d3.xlarge=51; i3.2xlarge=0; i3.large=42; i3.xlarge=61; m5.2xlarge=70; m5.large=54; m5.xlarge=24; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=82; m5zn.2xlarge=30; m5zn.large=35; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=50; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=28; z1d.large=60; z1d.xlarge=58},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,exponential,0.1,40,77,RESHIFCFS,235.19999999999985,0, 0, 28, 171, 23, 49, 0, 41, 62, 70, 55, 25, 41, 43, 82, 31, 36, 28, 0, 0, 49, 0, 0, 21, 29, 59, 57,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=28; c5a.xlarge=171; d3.2xlarge=23; d3.xlarge=49; i3.2xlarge=0; i3.large=41; i3.xlarge=62; m5.2xlarge=70; m5.large=55; m5.xlarge=25; m5a.2xlarge=41; m5a.large=43; m5a.xlarge=82; m5zn.2xlarge=31; m5zn.large=36; m5zn.xlarge=28; r5.2xlarge=0; r5.large=0; r5.xlarge=49; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=59; z1d.xlarge=57},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,exponential,0.1,40,78,MINMIN,237.09999999999985,0, 56, 28, 86, 76, 51, 41, 41, 59, 50, 0, 25, 61, 21, 41, 30, 70, 31, 0, 0, 27, 20, 21, 44, 62, 29, 30,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=28; c5a.xlarge=86; d3.2xlarge=76; d3.xlarge=51; i3.2xlarge=41; i3.large=41; i3.xlarge=59; m5.2xlarge=50; m5.large=0; m5.xlarge=25; m5a.2xlarge=61; m5a.large=21; m5a.xlarge=41; m5zn.2xlarge=30; m5zn.large=70; m5zn.xlarge=31; r5.2xlarge=0; r5.large=0; r5.xlarge=27; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=44; z1d.2xlarge=62; z1d.large=29; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,MAXMIN,241.21999999999983,0, 54, 27, 88, 76, 51, 41, 41, 60, 51, 0, 24, 60, 22, 40, 31, 68, 32, 0, 0, 27, 20, 22, 43, 61, 31, 30,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=27; c5a.xlarge=88; d3.2xlarge=76; d3.xlarge=51; i3.2xlarge=41; i3.large=41; i3.xlarge=60; m5.2xlarge=51; m5.large=0; m5.xlarge=24; m5a.2xlarge=60; m5a.large=22; m5a.xlarge=40; m5zn.2xlarge=31; m5zn.large=68; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=27; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=43; z1d.2xlarge=61; z1d.large=31; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,MCT,237.33999999999983,0, 56, 28, 86, 75, 51, 42, 40, 60, 50, 0, 25, 62, 21, 41, 30, 71, 32, 0, 0, 26, 20, 22, 42, 61, 29, 30,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=28; c5a.xlarge=86; d3.2xlarge=75; d3.xlarge=51; i3.2xlarge=42; i3.large=40; i3.xlarge=60; m5.2xlarge=50; m5.large=0; m5.xlarge=25; m5a.2xlarge=62; m5a.large=21; m5a.xlarge=41; m5zn.2xlarge=30; m5zn.large=71; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=42; z1d.2xlarge=61; z1d.large=29; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,ROUNDROBIN,304.9299999999999,0, 56, 28, 85, 73, 52, 42, 41, 60, 50, 0, 24, 61, 21, 41, 30, 68, 30, 0, 0, 26, 21, 22, 51, 59, 30, 29,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=28; c5a.xlarge=85; d3.2xlarge=73; d3.xlarge=52; i3.2xlarge=42; i3.large=41; i3.xlarge=60; m5.2xlarge=50; m5.large=0; m5.xlarge=24; m5a.2xlarge=61; m5a.large=21; m5a.xlarge=41; m5zn.2xlarge=30; m5zn.large=68; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=21; r5a.large=22; r5a.xlarge=51; z1d.2xlarge=59; z1d.large=30; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,STATIC,237.59999999999985,0, 60, 29, 92, 71, 51, 38, 35, 56, 44, 0, 22, 53, 20, 38, 37, 81, 36, 0, 0, 24, 18, 21, 40, 68, 33, 33,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=29; c5a.xlarge=92; d3.2xlarge=71; d3.xlarge=51; i3.2xlarge=38; i3.large=35; i3.xlarge=56; m5.2xlarge=44; m5.large=0; m5.xlarge=22; m5a.2xlarge=53; m5a.large=20; m5a.xlarge=38; m5zn.2xlarge=37; m5zn.large=81; m5zn.xlarge=36; r5.2xlarge=0; r5.large=0; r5.xlarge=24; r5a.2xlarge=18; r5a.large=21; r5a.xlarge=40; z1d.2xlarge=68; z1d.large=33; z1d.xlarge=33},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,NOML,254.37999999999994,0, 59, 29, 87, 75, 51, 42, 41, 61, 51, 0, 25, 61, 21, 41, 31, 67, 32, 0, 0, 28, 20, 21, 41, 56, 30, 30,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=29; c5a.xlarge=87; d3.2xlarge=75; d3.xlarge=51; i3.2xlarge=42; i3.large=41; i3.xlarge=61; m5.2xlarge=51; m5.large=0; m5.xlarge=25; m5a.2xlarge=61; m5a.large=21; m5a.xlarge=41; m5zn.2xlarge=31; m5zn.large=67; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=28; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=41; z1d.2xlarge=56; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,CUSTOMCLUSTERNOML,240.50999999999982,0, 56, 28, 86, 76, 56, 42, 40, 59, 50, 0, 24, 62, 22, 41, 34, 68, 32, 0, 0, 26, 20, 22, 42, 56, 29, 29,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=28; c5a.xlarge=86; d3.2xlarge=76; d3.xlarge=56; i3.2xlarge=42; i3.large=40; i3.xlarge=59; m5.2xlarge=50; m5.large=0; m5.xlarge=24; m5a.2xlarge=62; m5a.large=22; m5a.xlarge=41; m5zn.2xlarge=34; m5zn.large=68; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=42; z1d.2xlarge=56; z1d.large=29; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,TEXTDISTANCE,241.49999999999994,0, 56, 27, 85, 75, 51, 42, 41, 60, 52, 0, 26, 62, 22, 40, 31, 67, 30, 0, 0, 26, 20, 22, 44, 61, 30, 30,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=27; c5a.xlarge=85; d3.2xlarge=75; d3.xlarge=51; i3.2xlarge=42; i3.large=41; i3.xlarge=60; m5.2xlarge=52; m5.large=0; m5.xlarge=26; m5a.2xlarge=62; m5a.large=22; m5a.xlarge=40; m5zn.2xlarge=31; m5zn.large=67; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=44; z1d.2xlarge=61; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,CRITICALPATH,238.20999999999978,0, 55, 27, 87, 75, 51, 42, 42, 60, 50, 0, 24, 62, 22, 41, 31, 71, 32, 0, 0, 26, 21, 22, 41, 59, 30, 29,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=27; c5a.xlarge=87; d3.2xlarge=75; d3.xlarge=51; i3.2xlarge=42; i3.large=42; i3.xlarge=60; m5.2xlarge=50; m5.large=0; m5.xlarge=24; m5a.2xlarge=62; m5a.large=22; m5a.xlarge=41; m5zn.2xlarge=31; m5zn.large=71; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=21; r5a.large=22; r5a.xlarge=41; z1d.2xlarge=59; z1d.large=30; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,CRITICALPATHREVERSE,237.55999999999983,0, 54, 27, 86, 75, 51, 40, 41, 61, 50, 0, 24, 62, 22, 41, 32, 70, 31, 0, 0, 27, 21, 22, 45, 59, 30, 29,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=27; c5a.xlarge=86; d3.2xlarge=75; d3.xlarge=51; i3.2xlarge=40; i3.large=41; i3.xlarge=61; m5.2xlarge=50; m5.large=0; m5.xlarge=24; m5a.2xlarge=62; m5a.large=22; m5a.xlarge=41; m5zn.2xlarge=32; m5zn.large=70; m5zn.xlarge=31; r5.2xlarge=0; r5.large=0; r5.xlarge=27; r5a.2xlarge=21; r5a.large=22; r5a.xlarge=45; z1d.2xlarge=59; z1d.large=30; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,RESHIV2,238.02999999999983,0, 55, 28, 85, 77, 52, 40, 40, 61, 51, 0, 26, 61, 21, 41, 32, 70, 33, 0, 0, 26, 22, 21, 42, 58, 29, 29,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=28; c5a.xlarge=85; d3.2xlarge=77; d3.xlarge=52; i3.2xlarge=40; i3.large=40; i3.xlarge=61; m5.2xlarge=51; m5.large=0; m5.xlarge=26; m5a.2xlarge=61; m5a.large=21; m5a.xlarge=41; m5zn.2xlarge=32; m5zn.large=70; m5zn.xlarge=33; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=22; r5a.large=21; r5a.xlarge=42; z1d.2xlarge=58; z1d.large=29; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,RESHIV3,237.66999999999987,0, 56, 28, 85, 74, 52, 41, 40, 61, 51, 0, 24, 62, 22, 40, 33, 71, 31, 0, 0, 27, 20, 22, 43, 57, 30, 30,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=28; c5a.xlarge=85; d3.2xlarge=74; d3.xlarge=52; i3.2xlarge=41; i3.large=40; i3.xlarge=61; m5.2xlarge=51; m5.large=0; m5.xlarge=24; m5a.2xlarge=62; m5a.large=22; m5a.xlarge=40; m5zn.2xlarge=33; m5zn.large=71; m5zn.xlarge=31; r5.2xlarge=0; r5.large=0; r5.xlarge=27; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=43; z1d.2xlarge=57; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,RESHIMAX,238.1199999999998,0, 55, 27, 87, 73, 53, 40, 42, 61, 51, 0, 25, 61, 22, 41, 32, 70, 32, 0, 0, 26, 20, 21, 44, 58, 29, 30,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=27; c5a.xlarge=87; d3.2xlarge=73; d3.xlarge=53; i3.2xlarge=40; i3.large=42; i3.xlarge=61; m5.2xlarge=51; m5.large=0; m5.xlarge=25; m5a.2xlarge=61; m5a.large=22; m5a.xlarge=41; m5zn.2xlarge=32; m5zn.large=70; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=44; z1d.2xlarge=58; z1d.large=29; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,78,RESHIFCFS,236.9499999999998,0, 54, 27, 86, 76, 51, 42, 41, 60, 51, 0, 24, 61, 21, 41, 33, 70, 30, 0, 0, 26, 21, 21, 43, 60, 31, 30,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=27; c5a.xlarge=86; d3.2xlarge=76; d3.xlarge=51; i3.2xlarge=42; i3.large=41; i3.xlarge=60; m5.2xlarge=51; m5.large=0; m5.xlarge=24; m5a.2xlarge=61; m5a.large=21; m5a.xlarge=41; m5zn.2xlarge=33; m5zn.large=70; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=21; r5a.large=21; r5a.xlarge=43; z1d.2xlarge=60; z1d.large=31; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.1,40,79,MINMIN,233.76999999999984,0, 27, 86, 0, 49, 53, 21, 61, 20, 95, 0, 94, 21, 43, 20, 0, 102, 56, 0, 0, 0, 39, 21, 21, 0, 114, 57,{c5.2xlarge=0; c5.xlarge=27; c5a.2xlarge=86; c5a.xlarge=0; d3.2xlarge=49; d3.xlarge=53; i3.2xlarge=21; i3.large=61; i3.xlarge=20; m5.2xlarge=95; m5.large=0; m5.xlarge=94; m5a.2xlarge=21; m5a.large=43; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=102; m5zn.xlarge=56; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=39; r5a.large=21; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=114; z1d.xlarge=57},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
