Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.0,40,0,MINMIN,1599.7699999999975,0, 49, 82, 54, 75, 50, 24, 23, 0, 52, 25, 72, 48, 0, 47, 89, 0, 29, 0, 24, 50, 63, 72, 47, 0, 0, 25,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=82; c5a.xlarge=54; d3.2xlarge=75; d3.xlarge=50; i3.2xlarge=24; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=25; m5.xlarge=72; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=50; r5a.2xlarge=63; r5a.large=72; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,50,NOML,1601.9999999999964,31, 26, 29, 27, 26, 27, 0, 41, 61, 73, 0, 0, 23, 120, 0, 0, 57, 163, 0, 0, 48, 69, 0, 22, 53, 76, 28,{c5.2xlarge=31; c5.xlarge=26; c5a.2xlarge=29; c5a.xlarge=27; d3.2xlarge=26; d3.xlarge=27; i3.2xlarge=0; i3.large=41; i3.xlarge=61; m5.2xlarge=73; m5.large=0; m5.xlarge=0; m5a.2xlarge=23; m5a.large=120; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=57; m5zn.xlarge=163; r5.2xlarge=0; r5.large=0; r5.xlarge=48; r5a.2xlarge=69; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=53; z1d.large=76; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,50,CUSTOMCLUSTERNOML,1596.7099999999962,28, 26, 29, 29, 28, 27, 0, 45, 64, 76, 0, 0, 23, 112, 0, 0, 55, 157, 0, 0, 49, 73, 0, 20, 58, 76, 25,{c5.2xlarge=28; c5.xlarge=26; c5a.2xlarge=29; c5a.xlarge=29; d3.2xlarge=28; d3.xlarge=27; i3.2xlarge=0; i3.large=45; i3.xlarge=64; m5.2xlarge=76; m5.large=0; m5.xlarge=0; m5a.2xlarge=23; m5a.large=112; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=157; r5.2xlarge=0; r5.large=0; r5.xlarge=49; r5a.2xlarge=73; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=58; z1d.large=76; z1d.xlarge=25},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,50,TEXTDISTANCE,1598.309999999996,29, 27, 27, 27, 27, 26, 0, 47, 70, 72, 0, 0, 21, 107, 0, 0, 58, 168, 0, 0, 45, 68, 0, 23, 55, 76, 27,{c5.2xlarge=29; c5.xlarge=27; c5a.2xlarge=27; c5a.xlarge=27; d3.2xlarge=27; d3.xlarge=26; i3.2xlarge=0; i3.large=47; i3.xlarge=70; m5.2xlarge=72; m5.large=0; m5.xlarge=0; m5a.2xlarge=21; m5a.large=107; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=168; r5.2xlarge=0; r5.large=0; r5.xlarge=45; r5a.2xlarge=68; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=55; z1d.large=76; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,50,CRITICALPATH,1596.9699999999962,29, 25, 26, 26, 24, 26, 0, 51, 63, 80, 0, 0, 23, 111, 0, 0, 54, 160, 0, 0, 51, 68, 0, 24, 60, 72, 27,{c5.2xlarge=29; c5.xlarge=25; c5a.2xlarge=26; c5a.xlarge=26; d3.2xlarge=24; d3.xlarge=26; i3.2xlarge=0; i3.large=51; i3.xlarge=63; m5.2xlarge=80; m5.large=0; m5.xlarge=0; m5a.2xlarge=23; m5a.large=111; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=54; m5zn.xlarge=160; r5.2xlarge=0; r5.large=0; r5.xlarge=51; r5a.2xlarge=68; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=60; z1d.large=72; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,50,CRITICALPATHREVERSE,1597.0699999999963,30, 27, 27, 29, 25, 29, 0, 41, 62, 76, 0, 0, 26, 110, 0, 0, 58, 162, 0, 0, 48, 73, 0, 21, 55, 76, 25,{c5.2xlarge=30; c5.xlarge=27; c5a.2xlarge=27; c5a.xlarge=29; d3.2xlarge=25; d3.xlarge=29; i3.2xlarge=0; i3.large=41; i3.xlarge=62; m5.2xlarge=76; m5.large=0; m5.xlarge=0; m5a.2xlarge=26; m5a.large=110; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=162; r5.2xlarge=0; r5.large=0; r5.xlarge=48; r5a.2xlarge=73; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=55; z1d.large=76; z1d.xlarge=25},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,50,RESHIV2,1596.3799999999962,28, 27, 26, 25, 27, 28, 0, 41, 65, 74, 0, 0, 25, 117, 0, 0, 58, 167, 0, 0, 50, 66, 0, 21, 56, 71, 28,{c5.2xlarge=28; c5.xlarge=27; c5a.2xlarge=26; c5a.xlarge=25; d3.2xlarge=27; d3.xlarge=28; i3.2xlarge=0; i3.large=41; i3.xlarge=65; m5.2xlarge=74; m5.large=0; m5.xlarge=0; m5a.2xlarge=25; m5a.large=117; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=167; r5.2xlarge=0; r5.large=0; r5.xlarge=50; r5a.2xlarge=66; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=56; z1d.large=71; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,50,RESHIV3,1599.1999999999966,26, 23, 27, 26, 28, 23, 0, 51, 64, 73, 0, 0, 23, 108, 0, 0, 57, 166, 0, 0, 55, 67, 0, 24, 60, 73, 26,{c5.2xlarge=26; c5.xlarge=23; c5a.2xlarge=27; c5a.xlarge=26; d3.2xlarge=28; d3.xlarge=23; i3.2xlarge=0; i3.large=51; i3.xlarge=64; m5.2xlarge=73; m5.large=0; m5.xlarge=0; m5a.2xlarge=23; m5a.large=108; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=57; m5zn.xlarge=166; r5.2xlarge=0; r5.large=0; r5.xlarge=55; r5a.2xlarge=67; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=60; z1d.large=73; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,50,RESHIMAX,1596.3399999999963,28, 27, 25, 29, 27, 23, 0, 43, 65, 78, 0, 0, 26, 109, 0, 0, 59, 165, 0, 0, 52, 66, 0, 23, 56, 73, 26,{c5.2xlarge=28; c5.xlarge=27; c5a.2xlarge=25; c5a.xlarge=29; d3.2xlarge=27; d3.xlarge=23; i3.2xlarge=0; i3.large=43; i3.xlarge=65; m5.2xlarge=78; m5.large=0; m5.xlarge=0; m5a.2xlarge=26; m5a.large=109; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=59; m5zn.xlarge=165; r5.2xlarge=0; r5.large=0; r5.xlarge=52; r5a.2xlarge=66; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=56; z1d.large=73; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,50,RESHIFCFS,1596.5099999999961,27, 24, 28, 24, 28, 26, 0, 46, 68, 76, 0, 0, 22, 112, 0, 0, 60, 166, 0, 0, 51, 66, 0, 25, 53, 73, 25,{c5.2xlarge=27; c5.xlarge=24; c5a.2xlarge=28; c5a.xlarge=24; d3.2xlarge=28; d3.xlarge=26; i3.2xlarge=0; i3.large=46; i3.xlarge=68; m5.2xlarge=76; m5.large=0; m5.xlarge=0; m5a.2xlarge=22; m5a.large=112; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=60; m5zn.xlarge=166; r5.2xlarge=0; r5.large=0; r5.xlarge=51; r5a.2xlarge=66; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=53; z1d.large=73; z1d.xlarge=25},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,MINMIN,1612.2899999999972,0, 0, 52, 53, 25, 0, 46, 90, 44, 51, 24, 0, 48, 52, 0, 0, 61, 88, 24, 0, 73, 90, 25, 48, 0, 81, 25,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=52; c5a.xlarge=53; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=46; i3.large=90; i3.xlarge=44; m5.2xlarge=51; m5.large=24; m5.xlarge=0; m5a.2xlarge=48; m5a.large=52; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=61; m5zn.xlarge=88; r5.2xlarge=24; r5.large=0; r5.xlarge=73; r5a.2xlarge=90; r5a.large=25; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=81; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,MAXMIN,1612.6399999999971,0, 0, 52, 55, 26, 0, 45, 92, 44, 49, 29, 0, 49, 53, 0, 0, 59, 87, 22, 0, 77, 88, 25, 45, 0, 76, 27,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=52; c5a.xlarge=55; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=45; i3.large=92; i3.xlarge=44; m5.2xlarge=49; m5.large=29; m5.xlarge=0; m5a.2xlarge=49; m5a.large=53; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=59; m5zn.xlarge=87; r5.2xlarge=22; r5.large=0; r5.xlarge=77; r5a.2xlarge=88; r5a.large=25; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=76; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,MCT,1612.2899999999972,0, 0, 52, 55, 25, 0, 46, 90, 44, 51, 24, 0, 48, 52, 0, 0, 61, 88, 24, 0, 73, 88, 25, 48, 0, 81, 25,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=52; c5a.xlarge=55; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=46; i3.large=90; i3.xlarge=44; m5.2xlarge=51; m5.large=24; m5.xlarge=0; m5a.2xlarge=48; m5a.large=52; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=61; m5zn.xlarge=88; r5.2xlarge=24; r5.large=0; r5.xlarge=73; r5a.2xlarge=88; r5a.large=25; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=81; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,ROUNDROBIN,1612.5599999999974,0, 0, 50, 54, 25, 0, 49, 90, 51, 53, 27, 0, 45, 47, 0, 0, 63, 84, 28, 0, 72, 91, 23, 41, 0, 81, 26,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=50; c5a.xlarge=54; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=49; i3.large=90; i3.xlarge=51; m5.2xlarge=53; m5.large=27; m5.xlarge=0; m5a.2xlarge=45; m5a.large=47; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=63; m5zn.xlarge=84; r5.2xlarge=28; r5.large=0; r5.xlarge=72; r5a.2xlarge=91; r5a.large=23; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=81; z1d.xlarge=26},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,STATIC,1637.8799999999974,0, 0, 54, 59, 26, 0, 40, 91, 45, 49, 23, 0, 44, 48, 0, 0, 73, 94, 23, 0, 72, 84, 24, 41, 0, 83, 27,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=59; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=40; i3.large=91; i3.xlarge=45; m5.2xlarge=49; m5.large=23; m5.xlarge=0; m5a.2xlarge=44; m5a.large=48; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=73; m5zn.xlarge=94; r5.2xlarge=23; r5.large=0; r5.xlarge=72; r5a.2xlarge=84; r5a.large=24; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=83; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,NOML,1618.7599999999973,0, 0, 63, 57, 26, 0, 47, 86, 47, 48, 22, 0, 45, 47, 0, 0, 55, 89, 26, 0, 71, 98, 23, 43, 0, 79, 28,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=63; c5a.xlarge=57; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=47; i3.large=86; i3.xlarge=47; m5.2xlarge=48; m5.large=22; m5.xlarge=0; m5a.2xlarge=45; m5a.large=47; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=89; r5.2xlarge=26; r5.large=0; r5.xlarge=71; r5a.2xlarge=98; r5a.large=23; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=79; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,CUSTOMCLUSTERNOML,1612.3699999999967,0, 0, 55, 59, 27, 0, 45, 90, 42, 52, 26, 0, 46, 50, 0, 0, 53, 91, 26, 0, 73, 94, 21, 47, 0, 79, 24,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=59; d3.2xlarge=27; d3.xlarge=0; i3.2xlarge=45; i3.large=90; i3.xlarge=42; m5.2xlarge=52; m5.large=26; m5.xlarge=0; m5a.2xlarge=46; m5a.large=50; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=53; m5zn.xlarge=91; r5.2xlarge=26; r5.large=0; r5.xlarge=73; r5a.2xlarge=94; r5a.large=21; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=79; z1d.xlarge=24},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,TEXTDISTANCE,1614.2299999999966,0, 0, 59, 51, 25, 0, 42, 89, 47, 52, 26, 0, 44, 51, 0, 0, 55, 90, 29, 0, 75, 94, 19, 46, 0, 77, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=59; c5a.xlarge=51; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=42; i3.large=89; i3.xlarge=47; m5.2xlarge=52; m5.large=26; m5.xlarge=0; m5a.2xlarge=44; m5a.large=51; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=90; r5.2xlarge=29; r5.large=0; r5.xlarge=75; r5a.2xlarge=94; r5a.large=19; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=77; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,CRITICALPATH,1612.0799999999972,0, 0, 58, 53, 23, 0, 47, 94, 46, 53, 25, 0, 54, 44, 0, 0, 55, 92, 27, 0, 73, 86, 22, 44, 0, 77, 27,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=58; c5a.xlarge=53; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=47; i3.large=94; i3.xlarge=46; m5.2xlarge=53; m5.large=25; m5.xlarge=0; m5a.2xlarge=54; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=92; r5.2xlarge=27; r5.large=0; r5.xlarge=73; r5a.2xlarge=86; r5a.large=22; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=77; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,51,CRITICALPATHREVERSE,1613.2099999999969,0, 0, 55, 53, 23, 0, 48, 94, 45, 51, 24, 0, 45, 44, 0, 0, 56, 92, 28, 0, 72, 89, 24, 48, 0, 82, 27,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=53; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=48; i3.large=94; i3.xlarge=45; m5.2xlarge=51; m5.large=24; m5.xlarge=0; m5a.2xlarge=45; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=56; m5zn.xlarge=92; r5.2xlarge=28; r5.large=0; r5.xlarge=72; r5a.2xlarge=89; r5a.large=24; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=82; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
