Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,normal,0.0,40,0,MINMIN,1599.7699999999975,0, 49, 82, 54, 75, 50, 24, 21, 0, 52, 25, 72, 48, 0, 49, 89, 0, 29, 0, 24, 50, 63, 72, 47, 0, 0, 25,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=82; c5a.xlarge=54; d3.2xlarge=75; d3.xlarge=50; i3.2xlarge=24; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=25; m5.xlarge=72; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=50; r5a.2xlarge=63; r5a.large=72; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,normal,0.0,40,40,TEXTDISTANCE,1602.439999999998,26, 52, 0, 82, 52, 77, 43, 46, 0, 0, 0, 0, 23, 46, 46, 61, 0, 111, 0, 50, 49, 92, 65, 0, 27, 26, 26,{c5.2xlarge=26; c5.xlarge=52; c5a.2xlarge=0; c5a.xlarge=82; d3.2xlarge=52; d3.xlarge=77; i3.2xlarge=43; i3.large=46; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=23; m5a.large=46; m5a.xlarge=46; m5zn.2xlarge=61; m5zn.large=0; m5zn.xlarge=111; r5.2xlarge=0; r5.large=50; r5.xlarge=49; r5a.2xlarge=92; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=26; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.0,40,40,CRITICALPATH,1599.4699999999978,30, 48, 0, 79, 55, 72, 44, 49, 0, 0, 0, 0, 21, 42, 49, 62, 0, 108, 0, 47, 52, 93, 65, 0, 32, 26, 26,{c5.2xlarge=30; c5.xlarge=48; c5a.2xlarge=0; c5a.xlarge=79; d3.2xlarge=55; d3.xlarge=72; i3.2xlarge=44; i3.large=49; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=21; m5a.large=42; m5a.xlarge=49; m5zn.2xlarge=62; m5zn.large=0; m5zn.xlarge=108; r5.2xlarge=0; r5.large=47; r5.xlarge=52; r5a.2xlarge=93; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=26; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.0,40,40,CRITICALPATHREVERSE,1598.5299999999977,30, 50, 0, 82, 52, 71, 47, 43, 0, 0, 0, 0, 21, 44, 43, 59, 0, 110, 0, 48, 54, 91, 70, 0, 31, 25, 29,{c5.2xlarge=30; c5.xlarge=50; c5a.2xlarge=0; c5a.xlarge=82; d3.2xlarge=52; d3.xlarge=71; i3.2xlarge=47; i3.large=43; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=21; m5a.large=44; m5a.xlarge=43; m5zn.2xlarge=59; m5zn.large=0; m5zn.xlarge=110; r5.2xlarge=0; r5.large=48; r5.xlarge=54; r5a.2xlarge=91; r5a.large=70; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=25; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.0,40,40,RESHIV2,1599.409999999998,32, 46, 0, 81, 50, 72, 46, 47, 0, 0, 0, 0, 24, 44, 48, 59, 0, 111, 0, 49, 51, 93, 66, 0, 30, 25, 26,{c5.2xlarge=32; c5.xlarge=46; c5a.2xlarge=0; c5a.xlarge=81; d3.2xlarge=50; d3.xlarge=72; i3.2xlarge=46; i3.large=47; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=24; m5a.large=44; m5a.xlarge=48; m5zn.2xlarge=59; m5zn.large=0; m5zn.xlarge=111; r5.2xlarge=0; r5.large=49; r5.xlarge=51; r5a.2xlarge=93; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=25; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.0,40,40,RESHIV3,1604.439999999998,29, 49, 0, 81, 51, 78, 45, 45, 0, 0, 0, 0, 25, 47, 43, 60, 0, 111, 0, 47, 48, 88, 64, 0, 31, 25, 33,{c5.2xlarge=29; c5.xlarge=49; c5a.2xlarge=0; c5a.xlarge=81; d3.2xlarge=51; d3.xlarge=78; i3.2xlarge=45; i3.large=45; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=25; m5a.large=47; m5a.xlarge=43; m5zn.2xlarge=60; m5zn.large=0; m5zn.xlarge=111; r5.2xlarge=0; r5.large=47; r5.xlarge=48; r5a.2xlarge=88; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=25; z1d.xlarge=33},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.0,40,40,RESHIMAX,1598.449999999998,29, 51, 0, 83, 51, 76, 46, 43, 0, 0, 0, 0, 24, 47, 44, 59, 0, 112, 0, 48, 46, 88, 71, 0, 32, 24, 26,{c5.2xlarge=29; c5.xlarge=51; c5a.2xlarge=0; c5a.xlarge=83; d3.2xlarge=51; d3.xlarge=76; i3.2xlarge=46; i3.large=43; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=24; m5a.large=47; m5a.xlarge=44; m5zn.2xlarge=59; m5zn.large=0; m5zn.xlarge=112; r5.2xlarge=0; r5.large=48; r5.xlarge=46; r5a.2xlarge=88; r5a.large=71; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=24; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.0,40,40,RESHIFCFS,1599.229999999998,26, 52, 0, 82, 49, 77, 49, 44, 0, 0, 0, 0, 23, 41, 43, 61, 0, 114, 0, 46, 52, 88, 70, 0, 30, 25, 28,{c5.2xlarge=26; c5.xlarge=52; c5a.2xlarge=0; c5a.xlarge=82; d3.2xlarge=49; d3.xlarge=77; i3.2xlarge=49; i3.large=44; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=23; m5a.large=41; m5a.xlarge=43; m5zn.2xlarge=61; m5zn.large=0; m5zn.xlarge=114; r5.2xlarge=0; r5.large=46; r5.xlarge=52; r5a.2xlarge=88; r5a.large=70; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=25; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.0,40,41,MINMIN,1601.809999999997,112, 48, 51, 28, 0, 71, 0, 22, 24, 53, 0, 25, 110, 69, 45, 28, 0, 0, 75, 22, 47, 45, 47, 0, 0, 50, 28,{c5.2xlarge=112; c5.xlarge=48; c5a.2xlarge=51; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=71; i3.2xlarge=0; i3.large=22; i3.xlarge=24; m5.2xlarge=53; m5.large=0; m5.xlarge=25; m5a.2xlarge=110; m5a.large=69; m5a.xlarge=45; m5zn.2xlarge=28; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=75; r5.large=22; r5.xlarge=47; r5a.2xlarge=45; r5a.large=47; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=50; z1d.xlarge=28},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,MAXMIN,1600.9199999999971,110, 50, 57, 28, 0, 72, 0, 22, 23, 49, 0, 25, 98, 71, 44, 28, 0, 0, 75, 22, 49, 46, 48, 0, 0, 55, 28,{c5.2xlarge=110; c5.xlarge=50; c5a.2xlarge=57; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=72; i3.2xlarge=0; i3.large=22; i3.xlarge=23; m5.2xlarge=49; m5.large=0; m5.xlarge=25; m5a.2xlarge=98; m5a.large=71; m5a.xlarge=44; m5zn.2xlarge=28; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=75; r5.large=22; r5.xlarge=49; r5a.2xlarge=46; r5a.large=48; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=55; z1d.xlarge=28},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,MCT,1601.809999999997,114, 48, 51, 28, 0, 71, 0, 22, 24, 53, 0, 25, 108, 69, 45, 28, 0, 0, 75, 22, 47, 45, 47, 0, 0, 50, 28,{c5.2xlarge=114; c5.xlarge=48; c5a.2xlarge=51; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=71; i3.2xlarge=0; i3.large=22; i3.xlarge=24; m5.2xlarge=53; m5.large=0; m5.xlarge=25; m5a.2xlarge=108; m5a.large=69; m5a.xlarge=45; m5zn.2xlarge=28; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=75; r5.large=22; r5.xlarge=47; r5a.2xlarge=45; r5a.large=47; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=50; z1d.xlarge=28},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,ROUNDROBIN,1624.689999999997,114, 50, 54, 27, 0, 76, 0, 21, 23, 52, 0, 24, 99, 67, 48, 26, 0, 0, 76, 20, 49, 48, 46, 0, 0, 51, 29,{c5.2xlarge=114; c5.xlarge=50; c5a.2xlarge=54; c5a.xlarge=27; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=0; i3.large=21; i3.xlarge=23; m5.2xlarge=52; m5.large=0; m5.xlarge=24; m5a.2xlarge=99; m5a.large=67; m5a.xlarge=48; m5zn.2xlarge=26; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=76; r5.large=20; r5.xlarge=49; r5a.2xlarge=48; r5a.large=46; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=51; z1d.xlarge=29},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,STATIC,1636.4799999999968,112, 49, 56, 29, 0, 76, 0, 25, 23, 48, 0, 24, 101, 64, 44, 31, 0, 0, 73, 22, 48, 48, 44, 0, 0, 52, 31,{c5.2xlarge=112; c5.xlarge=49; c5a.2xlarge=56; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=0; i3.large=25; i3.xlarge=23; m5.2xlarge=48; m5.large=0; m5.xlarge=24; m5a.2xlarge=101; m5a.large=64; m5a.xlarge=44; m5zn.2xlarge=31; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=73; r5.large=22; r5.xlarge=48; r5a.2xlarge=48; r5a.large=44; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=52; z1d.xlarge=31},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,NOML,1608.6899999999976,116, 48, 53, 26, 0, 73, 0, 21, 22, 52, 0, 25, 95, 74, 47, 28, 0, 0, 77, 25, 49, 43, 47, 0, 0, 51, 28,{c5.2xlarge=116; c5.xlarge=48; c5a.2xlarge=53; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=73; i3.2xlarge=0; i3.large=21; i3.xlarge=22; m5.2xlarge=52; m5.large=0; m5.xlarge=25; m5a.2xlarge=95; m5a.large=74; m5a.xlarge=47; m5zn.2xlarge=28; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=77; r5.large=25; r5.xlarge=49; r5a.2xlarge=43; r5a.large=47; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=51; z1d.xlarge=28},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,CUSTOMCLUSTERNOML,1601.869999999997,111, 49, 53, 26, 0, 81, 0, 21, 26, 54, 0, 24, 93, 72, 50, 32, 0, 0, 71, 22, 51, 44, 43, 0, 0, 50, 27,{c5.2xlarge=111; c5.xlarge=49; c5a.2xlarge=53; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=81; i3.2xlarge=0; i3.large=21; i3.xlarge=26; m5.2xlarge=54; m5.large=0; m5.xlarge=24; m5a.2xlarge=93; m5a.large=72; m5a.xlarge=50; m5zn.2xlarge=32; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=71; r5.large=22; r5.xlarge=51; r5a.2xlarge=44; r5a.large=43; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=50; z1d.xlarge=27},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,TEXTDISTANCE,1602.2999999999984,111, 49, 52, 27, 0, 74, 0, 21, 22, 52, 0, 30, 90, 71, 48, 29, 0, 0, 77, 24, 47, 46, 45, 0, 0, 54, 31,{c5.2xlarge=111; c5.xlarge=49; c5a.2xlarge=52; c5a.xlarge=27; d3.2xlarge=0; d3.xlarge=74; i3.2xlarge=0; i3.large=21; i3.xlarge=22; m5.2xlarge=52; m5.large=0; m5.xlarge=30; m5a.2xlarge=90; m5a.large=71; m5a.xlarge=48; m5zn.2xlarge=29; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=77; r5.large=24; r5.xlarge=47; r5a.2xlarge=46; r5a.large=45; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=54; z1d.xlarge=31},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,CRITICALPATH,1604.9799999999977,115, 52, 52, 28, 0, 79, 0, 24, 21, 54, 0, 24, 92, 70, 42, 29, 0, 0, 78, 22, 50, 45, 41, 0, 0, 54, 28,{c5.2xlarge=115; c5.xlarge=52; c5a.2xlarge=52; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=79; i3.2xlarge=0; i3.large=24; i3.xlarge=21; m5.2xlarge=54; m5.large=0; m5.xlarge=24; m5a.2xlarge=92; m5a.large=70; m5a.xlarge=42; m5zn.2xlarge=29; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=78; r5.large=22; r5.xlarge=50; r5a.2xlarge=45; r5a.large=41; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=54; z1d.xlarge=28},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,CRITICALPATHREVERSE,1604.8599999999976,114, 50, 50, 24, 0, 79, 0, 22, 24, 56, 0, 26, 94, 73, 49, 31, 0, 0, 75, 23, 52, 42, 39, 0, 0, 51, 26,{c5.2xlarge=114; c5.xlarge=50; c5a.2xlarge=50; c5a.xlarge=24; d3.2xlarge=0; d3.xlarge=79; i3.2xlarge=0; i3.large=22; i3.xlarge=24; m5.2xlarge=56; m5.large=0; m5.xlarge=26; m5a.2xlarge=94; m5a.large=73; m5a.xlarge=49; m5zn.2xlarge=31; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=75; r5.large=23; r5.xlarge=52; r5a.2xlarge=42; r5a.large=39; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=51; z1d.xlarge=26},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,RESHIV2,1605.7999999999977,111, 51, 52, 26, 0, 73, 0, 24, 23, 50, 0, 26, 99, 71, 44, 28, 0, 0, 75, 25, 51, 48, 42, 0, 0, 55, 26,{c5.2xlarge=111; c5.xlarge=51; c5a.2xlarge=52; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=73; i3.2xlarge=0; i3.large=24; i3.xlarge=23; m5.2xlarge=50; m5.large=0; m5.xlarge=26; m5a.2xlarge=99; m5a.large=71; m5a.xlarge=44; m5zn.2xlarge=28; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=75; r5.large=25; r5.xlarge=51; r5a.2xlarge=48; r5a.large=42; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=55; z1d.xlarge=26},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,normal,0.0,40,41,RESHIV3,1607.1099999999974,112, 48, 53, 27, 0, 73, 0, 23, 24, 50, 0, 26, 96, 69, 46, 31, 0, 0, 74, 21, 52, 48, 47, 0, 0, 53, 27,{c5.2xlarge=112; c5.xlarge=48; c5a.2xlarge=53; c5a.xlarge=27; d3.2xlarge=0; d3.xlarge=73; i3.2xlarge=0; i3.large=23; i3.xlarge=24; m5.2xlarge=50; m5.large=0; m5.xlarge=26; m5a.2xlarge=96; m5a.large=69; m5a.xlarge=46; m5zn.2xlarge=31; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=74; r5.large=21; r5.xlarge=52; r5a.2xlarge=48; r5a.large=47; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=53; z1d.xlarge=27},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
